UNITID,AWLEVELC,CSTOTLT,YEAR
215293,10,516,2024
215293,12,1302,2024
215309,3,7,2024
215381,2,174,2024
215381,3,113,2024
215390,2,9,2024
215390,3,112,2024
215424,7,18,2024
215424,9,51,2024
215424,10,10,2024
215442,5,500,2024
215442,7,234,2024
215442,9,50,2024
215442,10,132,2024
215479,2,20,2024
215530,2,44,2024
215530,12,22,2024
215585,2,19,2024
215585,3,461,2024
215585,12,19,2024
215594,2,122,2024
215619,7,11,2024
215637,3,49,2024
215637,5,16,2024
215655,5,596,2024
215655,7,286,2024
215655,9,43,2024
215655,10,129,2024
215655,12,68,2024
215682,2,41,2024
215682,3,157,2024
215682,12,22,2024
215691,3,1,2024
215691,5,99,2024
215691,7,92,2024
215691,10,5,2024
215743,3,11,2024
215743,5,357,2024
215743,7,173,2024
215743,9,24,2024
215770,3,1,2024
215770,5,1058,2024
215770,7,802,2024
215770,9,228,2024
215770,10,217,2024
215798,5,268,2024
215798,7,55,2024
215798,9,31,2024
215798,12,28,2024
215813,7,15,2024
215813,10,9,2024
215886,2,18,2024
215886,12,41,2024
215929,3,9,2024
215929,5,765,2024
215929,7,425,2024
215929,9,67,2024
215929,10,10,2024
215947,2,18,2024
215947,5,394,2024
215947,7,145,2024
215947,9,18,2024
215947,10,16,2024
215974,2,144,2024
215992,2,49,2024
215992,3,25,2024
215992,12,26,2024
216010,5,862,2024
216010,7,272,2024
216010,9,16,2024
216010,10,15,2024
216010,12,45,2024
216038,5,1654,2024
216038,7,458,2024
216038,9,102,2024
216038,10,80,2024
216038,12,48,2024
216047,5,6,2024
216047,7,45,2024
216047,10,1,2024
216074,2,39,2024
216074,12,125,2024
216083,2,6,2024
216083,3,84,2024
216083,12,23,2024
216162,2,211,2024
216223,2,27,2024
216223,11,29,2024
216223,12,20,2024
216278,5,495,2024
216278,7,6,2024
216287,5,412,2024
216296,2,40,2024
216296,3,436,2024
216311,5,29,2024
216339,3,1,2024
216339,5,5350,2024
216339,7,1697,2024
216339,9,1147,2024
216339,10,212,2024
216339,12,227,2024
216348,7,1,2024
216348,10,3,2024
216357,3,3,2024
216357,5,171,2024
216357,7,60,2024
216357,12,16,2024
216366,2,17,2024
216366,3,18,2024
216366,5,997,2024
216366,7,990,2024
216366,9,465,2024
216366,10,155,2024
216436,3,64,2024
216445,3,53,2024
216454,3,47,2024
216463,7,27,2024
216463,9,3,2024
216524,5,341,2024
216542,3,1,2024
216542,5,81,2024
216542,7,32,2024
216551,3,38,2024
216579,2,31,2024
216579,11,2,2024
216579,12,31,2024
216597,3,6,2024
216597,5,1742,2024
216597,7,1004,2024
216597,9,291,2024
216597,10,230,2024
216630,2,19,2024
216667,5,216,2024
216667,7,1,2024
216694,3,8,2024
216694,5,233,2024
216694,7,101,2024
216694,9,20,2024
216694,10,5,2024
216746,2,48,2024
216764,5,3034,2024
216764,7,970,2024
216764,9,57,2024
216764,10,184,2024
216764,12,6,2024
216773,2,36,2024
216807,5,211,2024
216807,7,17,2024
216816,7,157,2024
216816,9,4,2024
216816,10,14,2024
216825,2,27,2024
216825,3,399,2024
216825,12,95,2024
216852,3,17,2024
216852,5,596,2024
216852,7,490,2024
216852,9,419,2024
216852,10,12,2024
216852,12,3,2024
216931,5,437,2024
216931,7,890,2024
216931,9,131,2024
216931,12,12,2024
216940,3,84,2024
217013,5,130,2024
217013,7,131,2024
217040,3,11,2024
217040,5,3,2024
217059,3,8,2024
217059,5,694,2024
217059,7,125,2024
217059,9,18,2024
217059,10,20,2024
217077,2,167,2024
217077,3,129,2024
217077,11,28,2024
217156,5,1944,2024
217156,7,1020,2024
217156,9,385,2024
217156,10,1,2024
217165,5,798,2024
217165,7,209,2024
217165,10,5,2024
217235,3,240,2024
217235,5,827,2024
217235,7,123,2024
217235,9,33,2024
217235,10,16,2024
217235,12,2,2024
217305,2,35,2024
217305,3,483,2024
217305,5,162,2024
217305,7,66,2024
217305,9,7,2024
217323,2,85,2024
217323,11,197,2024
217323,12,539,2024
217402,3,2,2024
217402,5,932,2024
217402,7,193,2024
217402,10,32,2024
217402,12,15,2024
217420,5,1047,2024
217420,7,304,2024
217420,9,5,2024
217420,10,58,2024
217420,12,29,2024
217475,2,69,2024
217475,3,1720,2024
217475,12,134,2024
217484,5,3217,2024
217484,7,645,2024
217484,9,256,2024
217484,10,132,2024
217484,12,21,2024
217493,5,513,2024
217493,7,217,2024
217518,3,65,2024
217518,5,840,2024
217518,7,152,2024
217518,10,9,2024
217518,12,12,2024
217536,5,502,2024
217536,7,259,2024
217536,9,21,2024
217536,10,28,2024
217581,2,59,2024
217581,12,52,2024
217606,2,1,2024
217606,5,23,2024
217606,7,9,2024
217615,2,24,2024
217615,3,263,2024
217615,12,187,2024
217624,3,2,2024
217624,5,85,2024
217624,7,7,2024
217633,5,651,2024
217633,7,245,2024
217633,9,56,2024
217633,10,11,2024
217688,5,499,2024
217688,7,193,2024
217688,9,24,2024
217712,2,22,2024
217712,3,201,2024
217712,12,128,2024
217721,5,257,2024
217721,7,45,2024
217749,3,50,2024
217749,5,524,2024
217749,7,86,2024
217749,9,5,2024
217776,3,8,2024
217776,5,188,2024
217776,7,52,2024
217776,9,9,2024
217794,2,25,2024
217794,12,39,2024
217819,5,1980,2024
217819,7,220,2024
217819,10,20,2024
217819,12,16,2024
217837,2,7,2024
217837,3,105,2024
217837,12,355,2024
217864,5,578,2024
217864,7,347,2024
217864,10,81,2024
217873,5,307,2024
217873,7,39,2024
217882,5,5550,2024
217882,7,1875,2024
217882,9,310,2024
217882,10,164,2024
217882,12,245,2024
217891,3,9,2024
217891,5,11,2024
217907,5,170,2024
217907,7,31,2024
217925,2,1,2024
217925,3,14,2024
217925,5,139,2024
217925,7,292,2024
217925,9,101,2024
217925,10,10,2024
217934,5,245,2024
217934,7,176,2024
217934,12,3,2024
217961,5,154,2024
217961,7,44,2024
217961,9,19,2024
217989,2,29,2024
217989,3,55,2024
217989,12,78,2024
217998,5,139,2024
217998,7,15,2024
217998,9,13,2024
218025,2,73,2024
218025,3,385,2024
218025,12,255,2024
218061,5,481,2024
218061,7,131,2024
218061,9,4,2024
218061,10,14,2024
218070,5,481,2024
218070,7,64,2024
218070,10,12,2024
218070,12,14,2024
218113,2,568,2024
218113,3,1138,2024
218113,5,6,2024
218113,11,46,2024
218113,12,1502,2024
218140,2,22,2024
218140,3,993,2024
218140,12,792,2024
218159,2,71,2024
218195,2,60,2024
218229,5,717,2024
218229,7,257,2024
218229,12,2,2024
218238,3,32,2024
218238,5,367,2024
218238,7,108,2024
218335,5,167,2024
218335,7,373,2024
218335,9,553,2024
218335,10,9,2024
218353,2,70,2024
218353,3,920,2024
218353,11,5,2024
218353,12,653,2024
218399,5,75,2024
218414,5,233,2024
218414,7,19,2024
218441,5,305,2024
218441,7,114,2024
218441,9,18,2024
218441,10,14,2024
218487,2,39,2024
218487,3,267,2024
218487,12,306,2024
218520,2,74,2024
218520,3,644,2024
218520,12,984,2024
218539,5,197,2024
218539,7,35,2024
218539,9,47,2024
218645,5,605,2024
218645,7,224,2024
218645,12,9,2024
218654,3,1,2024
218654,5,377,2024
218654,7,8,2024
218663,5,5903,2024
218663,7,1759,2024
218663,9,939,2024
218663,10,381,2024
218663,12,127,2024
218672,3,179,2024
218681,3,90,2024
218690,3,169,2024
218706,3,97,2024
218724,5,1811,2024
218724,7,209,2024
218724,9,21,2024
218724,10,5,2024
218733,5,268,2024
218733,7,52,2024
218733,9,27,2024
218733,10,9,2024
218742,5,992,2024
218742,7,241,2024
218742,12,6,2024
218751,9,83,2024
218821,3,249,2024
218821,5,67,2024
218830,2,57,2024
218830,3,793,2024
218830,12,712,2024
218858,2,7,2024
218858,3,351,2024
218858,12,350,2024
218885,2,92,2024
218885,3,823,2024
218885,11,84,2024
218885,12,1247,2024
218894,2,251,2024
218894,3,1594,2024
218894,12,904,2024
218919,5,58,2024
218919,7,20,2024
218955,2,8,2024
218955,3,50,2024
218955,12,114,2024
218964,5,790,2024
218964,7,335,2024
218964,10,40,2024
218973,5,436,2024
218991,2,46,2024
218991,3,643,2024
218991,12,661,2024
219000,5,351,2024
219000,7,152,2024
219000,10,1,2024
219037,2,20,2024
219037,12,32,2024
219046,3,49,2024
219046,5,318,2024
219046,7,51,2024
219046,12,40,2024
219082,2,2,2024
219082,3,46,2024
219082,5,355,2024
219082,7,145,2024
219082,9,29,2024
219082,10,8,2024
219082,12,39,2024
219091,3,7,2024
219091,5,149,2024
219091,7,64,2024
219125,2,17,2024
219125,12,36,2024
219143,2,228,2024
219143,3,567,2024
219143,11,9,2024
219143,12,25,2024
219189,2,156,2024
219189,3,343,2024
219189,12,16,2024
219198,2,10,2024
219198,3,5,2024
219198,5,136,2024
219198,7,28,2024
219198,9,37,2024
219198,10,6,2024
219204,2,15,2024
219204,3,51,2024
219204,5,136,2024
219204,7,58,2024
219204,9,20,2024
219204,10,5,2024
219204,12,3,2024
219240,3,1,2024
219240,5,28,2024
219240,7,163,2024
219240,9,34,2024
219240,10,5,2024
219259,3,27,2024
219259,5,228,2024
219259,7,86,2024
219259,10,2,2024
219259,12,17,2024
219277,3,112,2024
219277,5,68,2024
219277,7,12,2024
219277,12,19,2024
219347,3,3,2024
219347,5,352,2024
219347,7,105,2024
219347,9,12,2024
219347,10,24,2024
219356,3,105,2024
219356,5,1883,2024
219356,7,345,2024
219356,9,119,2024
219356,10,30,2024
219356,12,61,2024
219374,3,36,2024
219374,5,33,2024
219374,7,12,2024
219383,3,20,2024
219383,5,288,2024
219383,7,102,2024
219383,9,3,2024
219392,2,13,2024
219408,2,9,2024
219408,3,27,2024
219408,5,14,2024
219408,12,2,2024
219426,2,241,2024
219426,3,498,2024
219426,11,5,2024
219426,12,87,2024
219453,2,63,2024
219453,12,45,2024
219471,3,26,2024
219471,5,1070,2024
219471,7,630,2024
219471,9,260,2024
219471,10,61,2024
219471,12,37,2024
219480,2,121,2024
219480,3,187,2024
219480,12,19,2024
219505,3,1,2024
219505,5,10,2024
219587,2,37,2024
219596,2,116,2024
219596,12,14,2024
219602,3,772,2024
219602,5,1314,2024
219602,7,500,2024
219602,9,8,2024
219602,10,41,2024
219602,12,7,2024
219639,3,16,2024
219639,5,145,2024
219639,9,8,2024
219709,5,1610,2024
219709,7,271,2024
219709,9,291,2024
219718,3,74,2024
219718,5,391,2024
219718,7,137,2024
219718,12,1,2024
219790,3,4,2024
219790,5,181,2024
219790,7,74,2024
219806,3,28,2024
219806,5,302,2024
219806,7,325,2024
219806,9,35,2024
219806,10,83,2024
219824,2,72,2024
219824,3,897,2024
219824,12,122,2024
219833,3,2,2024
219833,5,252,2024
219833,7,353,2024
219842,2,40,2024
219842,7,55,2024
219842,9,48,2024
219851,2,36,2024
219851,12,47,2024
219879,2,264,2024
219879,3,450,2024
219879,12,331,2024
219888,2,27,2024
219888,3,870,2024
219888,12,86,2024
219903,2,513,2024
219903,3,241,2024
219903,11,30,2024
219903,12,119,2024
219949,3,236,2024
219949,5,293,2024
219949,7,131,2024
219976,3,4,2024
219976,5,720,2024
219976,7,604,2024
219976,9,87,2024
219976,10,96,2024
219994,2,344,2024
219994,12,60,2024
220057,2,221,2024
220057,3,432,2024
220057,12,166,2024
220075,5,2182,2024
220075,7,728,2024
220075,9,252,2024
220075,10,165,2024
220118,2,112,2024
220118,12,104,2024
220127,2,261,2024
220127,12,177,2024
220163,2,30,2024
220163,12,21,2024
220181,5,112,2024
220181,7,23,2024
220206,3,7,2024
220206,5,41,2024
220206,7,11,2024
220206,10,1,2024
220206,12,1,2024
220215,3,22,2024
220215,5,287,2024
220215,7,121,2024
220215,9,30,2024
220215,10,19,2024
220251,2,124,2024
220251,11,19,2024
220251,12,18,2024
220279,2,117,2024
220279,11,30,2024
220279,12,33,2024
220321,2,133,2024
220321,11,30,2024
220321,12,108,2024
220394,2,161,2024
220394,11,6,2024
220394,12,46,2024
220400,2,29,2024
220400,3,494,2024
220400,12,85,2024
220464,2,21,2024
220464,3,51,2024
220473,3,24,2024
220473,5,141,2024
220473,7,84,2024
220473,9,8,2024
220491,2,64,2024
220491,12,79,2024
220516,3,4,2024
220516,5,324,2024
220516,7,110,2024
220516,9,3,2024
220516,10,9,2024
220552,2,361,2024
220552,3,1197,2024
220552,5,499,2024
220552,7,356,2024
220552,9,259,2024
220552,10,67,2024
220552,11,5,2024
220552,12,1,2024
220598,3,2,2024
220598,5,99,2024
220604,3,3,2024
220604,5,93,2024
220613,3,12,2024
220613,5,688,2024
220613,7,167,2024
220613,9,19,2024
220613,10,3,2024
220613,12,8,2024
220631,3,106,2024
220631,5,259,2024
220631,7,421,2024
220631,9,736,2024
220631,10,71,2024
220640,2,209,2024
220640,12,10,2024
220701,3,5,2024
220701,5,149,2024
220701,7,20,2024
220710,5,209,2024
220710,7,5,2024
220710,12,2,2024
220756,2,57,2024
220756,12,6,2024
220765,2,101,2024
220765,12,92,2024
220792,7,186,2024
220792,9,171,2024
220853,2,336,2024
220853,11,83,2024
220853,12,47,2024
220862,5,2940,2024
220862,7,1507,2024
220862,9,281,2024
220862,10,287,2024
220871,7,20,2024
220871,9,39,2024
220871,10,5,2024
220978,5,3811,2024
220978,7,834,2024
220978,9,48,2024
220978,10,100,2024
220978,12,8,2024
220996,9,91,2024
221050,2,377,2024
221050,11,45,2024
221050,12,21,2024
221096,2,22,2024
221096,3,996,2024
221096,12,116,2024
221102,2,352,2024
221102,12,63,2024
221148,2,487,2024
221148,3,49,2024
221148,12,182,2024
221184,2,127,2024
221184,3,830,2024
221184,12,56,2024
221236,2,294,2024
221236,11,45,2024
221236,12,133,2024
221281,2,131,2024
221281,12,23,2024
221333,2,181,2024
221333,11,16,2024
221333,12,3,2024
221351,5,421,2024
221351,7,9,2024
221351,10,1,2024
221397,2,101,2024
221397,3,807,2024
221397,12,85,2024
221430,2,173,2024
221430,11,21,2024
221430,12,4,2024
221485,2,23,2024
221485,3,789,2024
221485,12,143,2024
221494,2,173,2024
221494,11,35,2024
221494,12,50,2024
221519,5,401,2024
221519,7,34,2024
221519,9,4,2024
221519,10,1,2024
221582,2,67,2024
221582,11,26,2024
221582,12,76,2024
221591,2,200,2024
221591,11,32,2024
221591,12,36,2024
221607,2,131,2024
221607,11,12,2024
221607,12,7,2024
221616,2,283,2024
221616,11,79,2024
221616,12,61,2024
221625,2,417,2024
221625,11,51,2024
221625,12,24,2024
221643,2,10,2024
221643,3,1339,2024
221643,12,342,2024
221661,3,143,2024
221661,5,390,2024
221661,7,88,2024
221661,9,5,2024
221661,10,9,2024
221670,9,135,2024
221731,5,248,2024
221731,7,67,2024
221740,5,2094,2024
221740,7,406,2024
221740,9,78,2024
221740,10,11,2024
221740,12,1,2024
221759,5,5980,2024
221759,7,1868,2024
221759,9,643,2024
221759,10,202,2024
221759,12,15,2024
221768,5,978,2024
221768,7,276,2024
221768,10,1,2024
221829,2,138,2024
221829,12,112,2024
221838,3,21,2024
221838,5,702,2024
221838,7,383,2024
221838,9,87,2024
221838,10,35,2024
221847,2,33,2024
221847,5,1796,2024
221847,7,470,2024
221847,9,44,2024
221847,10,56,2024
221892,3,23,2024
221892,5,379,2024
221892,7,328,2024
221892,9,173,2024
221892,10,22,2024
221908,2,202,2024
221908,3,806,2024
221908,12,235,2024
221953,3,22,2024
221953,5,209,2024
221953,7,118,2024
221971,2,8,2024
221971,3,38,2024
221971,5,407,2024
221971,7,196,2024
221971,9,84,2024
221971,10,25,2024
221999,5,1855,2024
221999,7,1632,2024
221999,9,853,2024
221999,10,41,2024
222053,2,118,2024
222053,3,1035,2024
222053,12,300,2024
222062,2,66,2024
222062,3,842,2024
222062,12,276,2024
222105,2,25,2024
222105,3,44,2024
222105,12,68,2024
222178,3,4,2024
222178,5,639,2024
222178,7,393,2024
222178,9,98,2024
222178,10,21,2024
222567,2,328,2024
222567,3,797,2024
222567,12,296,2024
222576,2,279,2024
222576,3,1269,2024
222576,12,521,2024
222628,5,44,2024
222628,7,277,2024
222822,2,419,2024
222822,3,489,2024
222822,11,7,2024
222822,12,236,2024
222831,5,1080,2024
222831,7,642,2024
222831,9,28,2024
222831,10,30,2024
222831,12,59,2024
222877,5,26,2024
222877,7,1,2024
222886,2,182,2024
222886,11,101,2024
222886,12,14,2024
222983,5,258,2024
222983,7,8,2024
222992,2,454,2024
222992,3,4702,2024
222992,5,90,2024
222992,11,5,2024
222992,12,1986,2024
223001,7,33,2024
223001,9,7,2024
223056,2,39,2024
223083,2,19,2024
223083,3,252,2024
223083,5,15,2024
223083,12,2,2024
223117,3,3,2024
223117,5,3,2024
223117,7,4,2024
223223,7,68,2024
223223,9,285,2024
223223,10,44,2024
223232,5,3706,2024
223232,7,1199,2024
223232,9,944,2024
223232,10,52,2024
223232,12,99,2024
223320,2,89,2024
223320,3,364,2024
223320,12,154,2024
223427,2,199,2024
223427,3,1857,2024
223427,12,77,2024
223463,2,40,2024
223463,3,23,2024
223463,5,2,2024
223463,12,49,2024
223472,3,114,2024
223506,2,161,2024
223506,3,472,2024
223506,5,99,2024
223506,12,257,2024
223816,2,421,2024
223816,3,1472,2024
223816,12,518,2024
223852,2,65,2024
223898,2,235,2024
223898,3,398,2024
223898,12,80,2024
223922,2,176,2024
223922,3,148,2024
224004,5,391,2024
224004,7,92,2024
224004,9,20,2024
224013,2,32,2024
224110,2,418,2024
224110,3,867,2024
224147,5,1532,2024
224147,7,1291,2024
224147,9,49,2024
224147,10,17,2024
224147,12,15,2024
224156,2,63,2024
224156,12,101,2024
224226,3,22,2024
224226,5,589,2024
224226,7,388,2024
224226,9,28,2024
224226,10,21,2024
224226,12,2,2024
224244,3,2,2024
224244,5,33,2024
224271,2,21,2024
224271,3,147,2024
224305,7,411,2024
224305,9,43,2024
224305,10,4,2024
224323,5,282,2024
224323,7,274,2024
224323,9,18,2024
224323,10,5,2024
224350,2,203,2024
224350,3,1075,2024
224350,5,12,2024
224350,12,445,2024
224527,5,273,2024
224527,7,73,2024
224527,12,2,2024
224545,5,371,2024
224545,7,96,2024
224545,9,4,2024
224554,5,1795,2024
224554,7,1503,2024
224554,9,62,2024
224554,10,15,2024
224615,2,649,2024
224615,3,7743,2024
224615,5,151,2024
224615,12,3281,2024
224642,2,579,2024
224642,3,3343,2024
224642,11,42,2024
224642,12,280,2024
224660,2,16,2024
224660,3,106,2024
224660,5,71,2024
224660,7,12,2024
224660,12,13,2024
224679,2,228,2024
224679,3,274,2024
224679,5,19,2024
224679,11,346,2024
224679,12,12,2024
224712,7,32,2024
224712,10,1,2024
224758,2,11,2024
224758,12,5,2024
224891,2,38,2024
224891,3,136,2024
224891,12,129,2024
224961,2,144,2024
224961,3,278,2024
224961,5,34,2024
224961,12,198,2024
225043,2,18,2024
225043,12,2,2024
225070,2,474,2024
225070,3,651,2024
225070,5,60,2024
225070,12,151,2024
225201,3,115,2024
225201,5,155,2024
225201,7,82,2024
225247,5,262,2024
225247,7,110,2024
225247,9,43,2024
225247,10,5,2024
225308,2,154,2024
225308,3,923,2024
225308,5,36,2024
225308,11,686,2024
225308,12,326,2024
225371,2,45,2024
225371,3,417,2024
225371,12,294,2024
225399,5,530,2024
225399,7,362,2024
225399,9,26,2024
225399,10,3,2024
225399,12,4,2024
225414,5,1554,2024
225414,7,708,2024
225414,9,34,2024
225423,2,626,2024
225423,3,5089,2024
225423,12,988,2024
225432,5,2899,2024
225432,7,473,2024
225432,10,240,2024
225502,5,766,2024
225502,7,419,2024
225511,5,8067,2024
225511,7,2170,2024
225511,9,864,2024
225520,2,142,2024
225520,3,469,2024
225520,12,40,2024
225548,5,121,2024
225548,7,27,2024
225575,3,11,2024
225575,5,165,2024
225575,7,22,2024
225627,2,6,2024
225627,3,11,2024
225627,5,992,2024
225627,7,553,2024
225627,9,355,2024
225876,3,50,2024
225885,5,129,2024
225885,7,28,2024
225991,3,48,2024
226019,2,138,2024
226019,3,695,2024
226019,12,91,2024
226091,5,1614,2024
226091,7,3464,2024
226091,9,72,2024
226091,10,766,2024
226107,2,426,2024
226107,3,293,2024
226107,12,168,2024
226116,2,53,2024
226116,3,330,2024
226116,12,246,2024
226134,2,377,2024
226134,3,1291,2024
226134,5,71,2024
226134,12,541,2024
226152,5,1358,2024
226152,7,634,2024
226152,9,6,2024
226204,2,177,2024
226204,3,1129,2024
226204,12,2350,2024
226231,3,16,2024
226231,5,397,2024
226231,7,70,2024
226277,2,680,2024
226277,3,30,2024
226277,12,58,2024
226383,5,288,2024
226383,7,81,2024
226408,2,125,2024
226408,3,611,2024
226408,5,16,2024
226408,11,4,2024
226408,12,207,2024
226471,5,597,2024
226471,7,154,2024
226471,9,48,2024
226578,2,188,2024
226578,3,1050,2024
226578,12,253,2024
226587,3,9,2024
226587,5,160,2024
226587,7,3,2024
226675,2,109,2024
226675,12,38,2024
226806,2,132,2024
226806,3,479,2024
226806,5,31,2024
226806,12,466,2024
226833,5,1014,2024
226833,7,344,2024
226860,2,22,2024
226860,12,25,2024
226879,3,31,2024
226879,5,33,2024
226903,2,161,2024
226903,3,25,2024
226903,12,366,2024
227058,2,41,2024
227058,12,25,2024
227146,2,395,2024
227146,3,828,2024
227146,5,14,2024
227146,12,1,2024
227182,2,1263,2024
227182,3,9768,2024
227182,5,227,2024
227182,11,69,2024
227182,12,1354,2024
227216,5,7544,2024
227216,7,4965,2024
227216,9,294,2024
227216,10,169,2024
227225,2,60,2024
227225,3,449,2024
227225,12,267,2024
227289,7,22,2024
227289,9,4,2024
227298,12,214,2024
227304,2,251,2024
227304,3,1089,2024
227304,5,74,2024
227304,12,440,2024
227313,2,105,2024
227313,12,138,2024
227322,2,160,2024
227322,12,182,2024
227331,5,271,2024
227331,7,323,2024
227331,9,35,2024
227368,5,5006,2024
227368,7,1704,2024
227368,9,108,2024
227368,10,38,2024
227377,2,10,2024
227377,3,1155,2024
227377,12,193,2024
227386,2,407,2024
227386,3,394,2024
227386,12,271,2024
227401,2,677,2024
227401,3,555,2024
227401,12,276,2024
227429,5,72,2024
227429,7,1,2024
227526,5,1306,2024
227526,7,317,2024
227526,9,35,2024
227687,2,85,2024
227687,3,216,2024
227687,12,108,2024
227748,2,121,2024
227757,5,1000,2024
227757,7,1237,2024
227757,9,267,2024
227845,5,611,2024
227845,7,219,2024
227845,9,27,2024
227845,10,4,2024
227845,12,39,2024
227854,2,165,2024
227854,3,1092,2024
227854,11,28,2024
227854,12,721,2024
227863,2,22,2024
227863,3,55,2024
227863,5,600,2024
227863,7,275,2024
227863,9,40,2024
227863,10,5,2024
227881,5,4047,2024
227881,7,928,2024
227881,9,130,2024
227881,10,39,2024
227924,2,96,2024
227924,3,2360,2024
227924,5,39,2024
227924,11,4,2024
227924,12,433,2024
227979,2,1693,2024
227979,3,5174,2024
227979,5,18,2024
227979,12,710,2024
228042,2,10,2024
228042,3,1,2024
228042,5,224,2024
228042,7,99,2024
228042,10,24,2024
228088,2,22,2024
228149,5,389,2024
228149,7,194,2024
228149,9,250,2024
228149,10,5,2024
228149,12,12,2024
228158,2,215,2024
228158,3,1035,2024
228158,12,482,2024
228185,2,9,2024
228185,12,1,2024
228194,9,276,2024
228200,2,271,2024
228200,11,15,2024
228200,12,14,2024
228219,2,328,2024
228219,11,39,2024
228246,5,1710,2024
228246,7,1451,2024
228246,9,382,2024
228246,10,51,2024
228282,2,47,2024
228316,2,51,2024
228316,3,649,2024
228316,12,502,2024
228325,3,23,2024
228325,5,247,2024
228325,7,98,2024
228325,9,3,2024
228343,5,302,2024
228431,5,1968,2024
228431,7,457,2024
228431,9,7,2024
228459,5,6841,2024
228459,7,1349,2024
228459,9,114,2024
228459,10,77,2024
228468,3,1,2024
228468,5,172,2024
228468,7,4,2024
228486,3,21,2024
228486,5,1,2024
228501,5,305,2024
228501,7,174,2024
228501,10,1,2024
228529,3,26,2024
228529,5,2922,2024
228529,7,752,2024
228529,9,19,2024
228547,2,607,2024
228547,3,5591,2024
228547,11,1,2024
228547,12,884,2024
228608,2,38,2024
228608,3,719,2024
228608,12,193,2024
228635,7,105,2024
228635,9,353,2024
228635,10,177,2024
228644,2,92,2024
228644,5,401,2024
228644,7,230,2024
228644,9,511,2024
228644,10,74,2024
228644,11,93,2024
228653,5,333,2024
228653,7,310,2024
228653,9,470,2024
228653,10,79,2024
228699,2,351,2024
228699,3,384,2024
228699,12,251,2024
228705,5,882,2024
228705,7,471,2024
228705,9,22,2024
228705,10,27,2024
228705,12,22,2024
228723,5,13665,2024
228723,7,4237,2024
228723,9,1481,2024
228723,10,818,2024
228723,12,933,2024
228769,5,6807,2024
228769,7,4857,2024
228769,9,263,2024
228769,10,295,2024
228769,12,208,2024
228778,5,9937,2024
228778,7,3357,2024
228778,9,1449,2024
228778,10,111,2024
228778,12,2356,2024
228787,5,4980,2024
228787,7,4176,2024
228787,9,250,2024
228787,10,629,2024
228796,5,4018,2024
228796,7,1129,2024
228796,9,204,2024
228796,10,60,2024
228802,5,1867,2024
228802,7,793,2024
228802,9,85,2024
228802,10,69,2024
228802,12,19,2024
228866,9,68,2024
228875,2,11,2024
228875,5,2443,2024
228875,7,487,2024
228875,9,196,2024
228875,10,41,2024
228884,3,8,2024
228884,5,48,2024
228909,5,8,2024
228909,7,460,2024
228909,9,373,2024
228909,10,25,2024
228981,5,306,2024
228981,7,51,2024
229018,5,885,2024
229018,7,406,2024
229018,10,4,2024
229018,12,42,2024
229027,5,5899,2024
229027,7,1339,2024
229027,9,129,2024
229027,10,152,2024
229027,12,108,2024
229063,5,1047,2024
229063,7,275,2024
229063,9,276,2024
229115,5,7060,2024
229115,7,2271,2024
229115,9,560,2024
229115,10,250,2024
229115,12,387,2024
229160,5,284,2024
229160,7,136,2024
229160,9,132,2024
229179,5,2133,2024
229179,7,1730,2024
229179,9,335,2024
229179,10,125,2024
229267,5,582,2024
229267,7,96,2024
229300,2,8,2024
229300,5,297,2024
229300,7,681,2024
229300,9,555,2024
229300,10,34,2024
229337,5,1080,2024
229337,7,728,2024
229337,9,477,2024
229337,10,68,2024
229355,2,308,2024
229355,3,1762,2024
229355,5,33,2024
229355,11,14,2024
229355,12,256,2024
229416,2,327,2024
229416,3,618,2024
229416,12,1,2024
229425,2,32,2024
229425,12,59,2024
229504,2,206,2024
229504,3,281,2024
229504,12,35,2024
229522,2,59,2024
229540,2,76,2024
229540,3,353,2024
229540,12,131,2024
229656,2,79,2024
229656,12,188,2024
229780,3,70,2024
229780,5,445,2024
229780,7,215,2024
229780,9,14,2024
229799,2,67,2024
229799,3,874,2024
229799,5,58,2024
229799,12,250,2024
229814,5,1626,2024
229814,7,685,2024
229814,9,17,2024
229814,10,7,2024
229832,2,56,2024
229832,3,349,2024
229832,12,68,2024
229841,2,193,2024
229841,3,1057,2024
229841,12,255,2024
229887,5,78,2024
230010,2,636,2024
230010,11,375,2024
230010,12,380,2024
230038,5,6719,2024
230038,7,1056,2024
230038,9,257,2024
230038,10,1,2024
230047,2,12,2024
230047,3,26,2024
230047,5,580,2024
230065,2,99,2024
230065,12,227,2024
230144,2,57,2024
230162,2,683,2024
230162,11,579,2024
230162,12,737,2024
230171,2,1548,2024
230171,3,1008,2024
230171,5,1214,2024
230171,7,43,2024
230171,11,203,2024
230171,12,416,2024
230199,2,47,2024
230205,2,39,2024
230214,2,100,2024
230214,12,11,2024
230366,5,40,2024
230366,7,18,2024
230366,12,22,2024
230418,3,276,2024
230418,5,95,2024
230418,12,1948,2024
230490,2,531,2024
230490,11,492,2024
230490,12,313,2024
230597,2,97,2024
230597,3,1065,2024
230597,5,39,2024
230597,11,117,2024
230597,12,154,2024
230603,2,568,2024
230603,3,1774,2024
230603,5,1672,2024
230603,7,751,2024
230603,12,24,2024
230676,2,67,2024
230676,11,483,2024
230676,12,195,2024
230728,2,4721,2024
230728,3,994,2024
230728,5,4170,2024
