UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
134510,5,R,22,R,10,R,12,Z,0,Z,0,Z,0,R,3,Z,0,R,16,Z,0,R,2,R,1,Z,0,R,15,R,2,R,4,R,1
134510,7,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
134529,2,R,53,R,13,R,40,Z,0,Z,0,R,38,R,12,R,2,R,1,Z,0,Z,0,Z,0,Z,0,R,16,R,32,R,5,Z,0
134529,11,R,83,R,0,R,83,Z,0,R,2,R,32,R,31,R,9,R,9,Z,0,Z,0,Z,0,Z,0,R,35,R,40,R,8,Z,0
134529,12,R,148,R,8,R,140,R,1,R,1,R,73,R,52,R,5,R,16,Z,0,Z,0,Z,0,Z,0,R,50,R,75,R,23,Z,0
134574,12,R,150,R,35,R,115,Z,0,R,6,R,29,R,30,R,3,R,74,R,6,R,2,Z,0,Z,0,R,44,R,75,R,31,Z,0
134608,2,R,203,R,64,R,139,R,1,R,5,R,32,R,83,R,0,R,73,R,2,R,5,R,2,R,0,R,121,R,61,R,21,R,0
134608,3,R,1979,R,697,R,1282,R,2,R,40,R,218,R,834,R,5,R,771,R,52,R,41,R,16,R,271,R,1200,R,384,R,124,R,0
134608,5,R,638,R,212,R,426,R,0,R,8,R,89,R,180,R,1,R,323,R,15,R,13,R,9,R,0,R,275,R,261,R,102,R,0
134608,11,R,237,R,28,R,209,R,0,R,1,R,67,R,88,R,0,R,59,R,4,R,11,R,7,R,2,R,113,R,79,R,43,R,0
134608,12,R,750,R,543,R,207,R,1,R,5,R,142,R,279,R,1,R,281,R,11,R,25,R,5,R,0,R,353,R,277,R,120,R,0
134714,2,R,35,R,8,R,27,R,0,R,0,R,8,R,5,R,0,R,21,R,1,R,0,R,0,R,0,R,9,R,23,R,3,R,0
134714,11,R,4,R,0,R,4,R,0,R,0,R,1,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,3,R,0,R,1,R,0
134714,12,R,62,R,2,R,60,R,0,R,0,R,18,R,5,R,0,R,39,R,0,R,0,R,0,R,0,R,18,R,33,R,11,R,0
134945,5,R,601,R,220,R,381,R,2,R,13,R,100,R,76,R,2,R,317,R,19,R,24,R,48,R,0,R,416,R,140,R,45,R,0
134945,7,R,436,R,119,R,317,R,1,R,21,R,69,R,42,R,1,R,254,R,11,R,15,R,22,R,0,R,112,R,227,R,97,R,0
134945,9,R,67,R,11,R,56,R,1,R,1,R,16,R,5,R,0,R,32,R,3,R,6,R,3,R,0,R,4,R,38,R,25,R,0
134945,10,R,30,R,8,R,22,R,1,R,4,R,5,R,3,R,0,R,12,R,1,R,3,R,1,R,0,R,2,R,21,R,7,R,0
134945,12,R,22,R,2,R,20,R,0,R,0,R,1,R,2,R,0,R,17,R,1,R,1,R,0,Z,0,R,21,R,1,Z,0,Z,0
135081,3,R,3231,R,736,R,2495,R,17,R,135,R,483,R,920,R,8,R,1051,R,26,R,584,R,7,Z,0,R,715,R,1931,R,524,R,61
135081,5,R,1725,R,586,R,1139,R,10,R,47,R,256,R,574,R,2,R,479,R,40,R,272,R,45,R,0,R,474,R,971,R,278,R,2
135081,7,R,699,R,169,R,530,R,1,R,6,R,72,R,147,R,1,R,143,R,8,R,62,R,259,R,0,R,20,R,417,R,262,R,0
135081,9,R,120,R,48,R,72,R,3,R,6,R,27,R,28,R,1,R,29,R,7,R,19,R,0,R,0,R,0,R,68,R,52,R,0
135081,10,R,121,R,56,R,65,Z,0,Z,0,R,1,R,119,Z,0,Z,0,Z,0,R,1,Z,0,R,0,R,10,R,86,R,25,R,0
135142,2,R,29,R,1,R,28,Z,0,Z,0,R,1,R,28,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,15,R,10,Z,0
135142,11,R,213,Z,0,R,213,Z,0,Z,0,Z,0,R,213,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,35,R,115,R,63,Z,0
135142,12,R,67,Z,0,R,67,Z,0,Z,0,Z,0,R,67,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,22,R,32,R,13,Z,0
135160,2,R,107,R,45,R,62,R,1,R,0,R,8,R,4,R,0,R,92,R,1,R,1,R,0,R,0,R,62,R,40,R,5,R,0
135160,3,R,438,R,129,R,309,R,0,R,6,R,50,R,42,R,1,R,330,R,8,R,0,R,1,R,66,R,252,R,92,R,28,R,0
135160,5,R,51,R,4,R,47,R,0,R,1,R,6,R,6,R,0,R,38,R,0,R,0,R,0,R,0,R,13,R,30,R,8,R,0
135160,11,R,67,R,6,R,61,R,2,R,2,R,8,R,7,R,0,R,45,R,3,R,0,R,0,R,6,R,30,R,21,R,10,R,0
135160,12,R,244,R,146,R,98,R,0,R,2,R,53,R,19,R,0,R,162,R,7,R,1,R,0,R,0,R,101,R,99,R,44,R,0
135179,2,R,328,R,182,R,146,R,1,R,3,R,43,R,80,R,0,R,186,R,13,R,0,R,2,R,8,R,196,R,99,R,25,R,0
135179,11,R,87,R,4,R,83,R,1,R,1,R,11,R,23,R,0,R,50,R,1,R,0,R,0,R,16,R,43,R,21,R,7,R,0
135179,12,R,266,R,202,R,64,R,0,R,4,R,37,R,51,R,1,R,164,R,9,R,0,R,0,R,8,R,157,R,83,R,18,R,0
135188,2,R,25,R,6,R,19,R,0,R,6,R,2,R,1,R,0,R,14,R,1,R,1,R,0,R,15,R,3,R,4,R,3,R,0
135188,3,R,743,R,301,R,442,R,4,R,53,R,60,R,166,R,2,R,401,R,21,R,28,R,8,R,106,R,487,R,112,R,38,R,0
135188,5,R,81,R,22,R,59,R,0,R,2,R,7,R,16,R,1,R,52,R,1,R,2,R,0,R,0,R,15,R,45,R,21,R,0
135188,12,R,113,R,53,R,60,R,0,R,9,R,12,R,24,R,0,R,57,R,6,R,4,R,1,R,54,R,39,R,14,R,6,R,0
135267,2,R,326,R,257,R,69,R,0,R,8,R,57,R,114,R,1,R,132,R,9,R,0,R,5,R,0,R,229,R,78,R,19,R,0
135267,11,R,47,R,4,R,43,R,0,R,1,R,20,R,14,R,0,R,10,R,1,R,0,R,1,R,0,R,23,R,15,R,9,R,0
135267,12,R,283,R,230,R,53,R,0,R,0,R,13,R,81,R,0,R,183,R,6,R,0,R,0,R,0,R,142,R,121,R,20,R,0
135276,2,R,289,R,138,R,151,R,0,R,3,R,122,R,24,R,0,R,133,R,7,R,0,R,0,R,9,R,173,R,92,R,15,R,0
135276,11,R,171,R,8,R,163,R,0,R,5,R,100,R,14,R,0,R,48,R,4,R,0,R,0,R,40,R,95,R,27,R,9,R,0
135276,12,R,124,R,103,R,21,R,0,R,0,R,43,R,14,R,0,R,63,R,4,R,0,R,0,R,6,R,76,R,35,R,7,R,0
135294,2,R,97,R,65,R,32,R,0,R,0,R,51,R,28,R,0,R,7,R,0,R,0,R,11,R,1,R,51,R,26,R,19,R,0
135294,11,R,64,R,5,R,59,R,0,R,0,R,40,R,9,R,1,R,5,R,1,R,0,R,8,R,0,R,24,R,29,R,11,R,0
135294,12,R,97,R,33,R,64,R,1,R,0,R,39,R,26,R,0,R,14,R,1,R,0,R,16,R,0,R,9,R,25,R,63,R,0
135337,2,R,13,R,1,R,12,Z,0,Z,0,R,4,R,3,Z,0,R,5,R,1,Z,0,Z,0,Z,0,R,7,R,5,R,1,Z,0
135337,12,R,65,R,6,R,59,Z,0,R,2,R,10,R,11,Z,0,R,34,R,2,R,6,Z,0,R,2,R,21,R,30,R,12,Z,0
135364,5,R,27,R,20,R,7,R,0,R,0,R,7,R,1,R,0,R,17,R,0,R,2,R,0,R,0,R,2,R,7,R,18,R,0
135364,7,R,97,R,73,R,24,R,0,R,3,R,37,R,3,R,0,R,51,R,0,R,3,R,0,R,0,R,0,R,24,R,73,R,0
135364,9,R,10,R,8,R,2,R,0,R,0,R,5,R,0,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,3,R,7,R,0
135364,10,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
135364,12,R,4,R,2,R,2,R,0,R,0,R,1,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,1,R,0,R,3,R,0
135391,2,R,73,R,11,R,62,R,0,R,0,R,7,R,12,R,0,R,47,R,1,R,6,R,0,R,0,R,16,R,38,R,19,R,0
135391,3,R,1321,R,486,R,835,R,2,R,49,R,71,R,282,R,2,R,818,R,18,R,57,R,22,R,2,R,847,R,335,R,137,R,0
135391,5,R,210,R,38,R,172,R,0,R,5,R,16,R,40,R,1,R,136,R,4,R,4,R,4,R,0,R,47,R,125,R,38,R,0
135391,11,R,16,R,6,R,10,R,0,R,0,R,5,R,2,R,0,R,7,R,0,R,2,R,0,R,0,R,0,R,8,R,8,R,0
135391,12,R,185,R,79,R,106,R,1,R,7,R,12,R,21,R,0,R,117,R,2,R,21,R,4,R,0,R,42,R,107,R,36,R,0
135407,2,R,464,R,277,R,187,R,1,R,5,R,53,R,175,R,0,R,202,R,18,R,0,R,10,R,18,R,320,R,90,R,36,R,0
135407,11,R,153,R,2,R,151,R,1,R,4,R,19,R,63,R,0,R,57,R,5,R,0,R,4,R,1,R,66,R,63,R,23,R,0
135407,12,R,226,R,142,R,84,R,0,R,0,R,16,R,69,R,0,R,128,R,9,R,0,R,4,R,15,R,134,R,61,R,16,R,0
135522,2,R,161,R,87,R,74,R,1,R,2,R,21,R,57,R,1,R,75,R,4,R,0,R,0,R,2,R,119,R,33,R,7,R,0
135522,11,R,72,R,11,R,61,R,0,R,1,R,20,R,22,R,0,R,26,R,3,R,0,R,0,R,33,R,39,R,0,R,0,R,0
135522,12,R,42,R,37,R,5,R,0,R,0,R,9,R,13,R,0,R,18,R,2,R,0,R,0,R,3,R,30,R,8,R,1,R,0
135559,2,R,21,R,0,R,21,R,0,R,0,R,0,R,13,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,7,R,14,R,0
135559,12,R,53,R,10,R,43,R,0,R,0,R,1,R,36,R,0,R,16,R,0,R,0,R,0,R,0,R,14,R,19,R,20,R,0
135610,5,R,15,R,7,R,8,R,0,R,0,R,1,R,10,R,0,R,4,R,0,R,0,R,0,R,0,R,2,R,8,R,5,R,0
135610,7,R,9,R,2,R,7,R,0,R,1,R,1,R,3,R,0,R,3,R,0,R,1,R,0,R,0,R,0,R,3,R,6,R,0
135647,2,R,111,R,81,R,30,R,1,R,2,R,35,R,45,R,0,R,22,R,2,R,0,R,4,R,0,R,21,R,70,R,20,R,0
135647,12,R,85,R,74,R,11,R,0,R,0,R,63,R,11,R,0,R,3,R,0,R,0,R,8,R,0,R,12,R,34,R,39,R,0
135717,2,R,297,R,194,R,103,R,0,R,3,R,51,R,214,R,0,R,8,R,5,R,2,R,14,R,1,R,117,R,141,R,38,R,0
135717,3,R,8595,R,3225,R,5370,R,1,R,125,R,1076,R,6218,R,5,R,360,R,75,R,75,R,660,R,379,R,5889,R,1872,R,455,R,0
135717,5,R,1185,R,446,R,739,R,0,R,16,R,225,R,802,R,0,R,61,R,5,R,10,R,66,R,0,R,332,R,658,R,195,R,0
135717,11,R,107,R,29,R,78,R,0,R,1,R,31,R,62,R,0,R,7,R,2,R,1,R,3,R,0,R,42,R,36,R,29,R,0
135717,12,R,4242,R,2043,R,2199,R,0,R,40,R,711,R,2835,R,2,R,204,R,47,R,29,R,374,R,120,R,2373,R,1294,R,455,R,0
135726,5,R,2680,R,1172,R,1508,R,6,R,113,R,240,R,666,R,6,R,1151,R,95,R,79,R,324,R,0,R,2476,R,180,R,24,R,0
135726,7,R,1739,R,746,R,993,R,4,R,67,R,161,R,483,R,0,R,544,R,42,R,64,R,374,R,0,R,568,R,1016,R,155,R,0
135726,9,R,924,R,402,R,522,R,1,R,52,R,56,R,267,R,2,R,323,R,50,R,79,R,94,R,0,R,88,R,785,R,51,R,0
135726,10,R,117,R,59,R,58,R,1,R,6,R,19,R,36,R,0,R,27,R,1,R,8,R,19,R,0,R,18,R,76,R,23,R,0
135726,12,R,12,R,6,R,6,R,0,R,0,R,0,R,1,R,0,R,7,R,2,R,0,R,2,R,0,R,11,R,0,R,1,R,0
135735,2,R,256,R,218,R,38,R,1,R,7,R,40,R,95,R,1,R,104,R,1,R,0,R,7,R,8,R,124,R,102,R,22,R,0
135735,11,R,29,R,15,R,14,R,0,R,0,R,11,R,7,R,0,R,11,R,0,R,0,R,0,R,0,R,5,R,7,R,17,R,0
135735,12,R,130,R,107,R,23,R,0,R,4,R,49,R,38,R,0,R,30,R,2,R,0,R,7,R,2,R,57,R,37,R,34,R,0
136109,2,R,82,Z,0,R,82,Z,0,Z,0,R,10,R,10,Z,0,R,60,R,1,R,1,Z,0,R,1,R,58,R,21,R,2,Z,0
136145,2,R,26,R,7,R,19,R,1,R,0,R,4,R,1,R,0,R,18,R,2,R,0,R,0,R,0,R,8,R,14,R,4,R,0
136145,3,R,228,R,73,R,155,R,1,R,1,R,46,R,11,R,0,R,164,R,2,R,3,R,0,R,25,R,125,R,63,R,15,R,0
136145,5,R,23,R,3,R,20,R,0,R,0,R,9,R,1,R,0,R,12,R,1,R,0,R,0,R,0,R,2,R,13,R,8,R,0
136145,11,R,17,R,2,R,15,R,0,R,0,R,5,R,2,R,0,R,9,R,0,R,1,R,0,R,0,R,2,R,8,R,7,R,0
136145,12,R,86,R,60,R,26,R,0,R,0,R,46,R,8,R,0,R,32,R,0,R,0,R,0,R,2,R,25,R,37,R,22,R,0
136172,3,R,233,R,79,R,154,R,0,R,9,R,26,R,49,R,1,R,137,R,11,R,0,R,0,R,0,R,221,R,12,R,0,R,0
136172,5,R,3064,R,1223,R,1841,R,6,R,180,R,259,R,451,R,3,R,1958,R,133,R,13,R,61,R,0,R,2352,R,637,R,75,R,0
136172,7,R,769,R,231,R,538,R,1,R,44,R,83,R,105,R,2,R,445,R,34,R,4,R,51,R,0,R,230,R,379,R,160,R,0
136172,9,R,161,R,30,R,131,R,0,R,10,R,28,R,16,R,0,R,97,R,7,R,2,R,1,R,0,R,7,R,86,R,68,R,0
136172,10,R,40,R,9,R,31,R,0,R,1,R,4,R,2,R,0,R,33,R,0,R,0,R,0,R,0,R,10,R,17,R,13,R,0
136172,12,R,22,R,7,R,15,R,0,R,1,R,1,R,5,R,0,R,14,R,0,R,1,R,0,R,0,R,17,R,4,R,1,R,0
136215,5,R,1468,R,403,R,1065,R,1,R,188,R,185,R,520,R,1,R,401,R,60,R,46,R,66,R,0,R,1216,R,222,R,30,R,0
136215,7,R,2642,R,599,R,2043,R,2,R,139,R,496,R,797,R,4,R,921,R,72,R,117,R,94,R,0,R,381,R,1757,R,504,R,0
136215,9,R,1719,R,601,R,1118,R,2,R,221,R,176,R,574,R,1,R,553,R,49,R,87,R,56,R,0,R,48,R,1360,R,311,R,0
136215,10,R,254,R,75,R,179,R,0,R,19,R,65,R,53,R,0,R,69,R,13,R,17,R,18,R,0,R,38,R,143,R,73,R,0
136233,2,R,65,R,40,R,25,R,0,R,0,R,5,R,8,R,0,R,42,R,3,R,6,R,1,R,0,R,30,R,30,R,5,R,0
136233,3,R,910,R,344,R,566,R,3,R,26,R,53,R,111,R,1,R,571,R,58,R,80,R,7,R,148,R,453,R,238,R,71,R,0
136233,5,R,175,R,32,R,143,R,0,R,7,R,14,R,16,R,0,R,119,R,15,R,3,R,1,R,0,R,53,R,93,R,29,R,0
136233,12,R,191,R,132,R,59,R,0,R,5,R,10,R,19,R,1,R,110,R,7,R,37,R,2,R,0,R,92,R,73,R,26,R,0
136303,2,R,78,R,17,R,61,R,0,R,3,R,31,R,31,R,1,R,12,R,0,R,0,R,0,R,0,R,32,R,40,R,6,R,0
136303,11,R,76,R,9,R,67,R,0,R,1,R,38,R,27,R,1,R,9,R,0,R,0,Z,0,R,1,R,32,R,29,R,14,R,0
136303,12,R,8,R,4,R,4,R,0,R,2,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,4,R,1,R,0
136330,5,R,426,R,145,R,281,R,2,R,6,R,33,R,74,R,1,R,264,R,15,R,17,R,14,R,0,R,348,R,57,R,21,R,0
136330,7,R,178,R,60,R,118,R,0,R,1,R,29,R,34,R,0,R,74,R,4,R,18,R,18,R,0,R,42,R,100,R,36,R,0
136330,9,R,88,R,23,R,65,R,0,R,9,R,12,R,26,R,0,R,33,R,2,R,2,R,4,R,0,R,2,R,73,R,13,R,0
136358,2,R,309,R,158,R,151,R,1,R,8,R,75,R,107,R,0,R,103,R,8,R,5,R,2,R,0,R,175,R,116,R,18,R,0
136358,3,R,3257,R,1154,R,2103,R,7,R,97,R,920,R,1074,R,3,R,938,R,88,R,98,R,32,R,56,R,2065,R,918,R,218,R,0
136358,5,R,499,R,135,R,364,R,4,R,23,R,155,R,131,R,1,R,162,R,10,R,9,R,4,R,0,R,91,R,293,R,115,R,0
136358,11,R,330,R,41,R,289,R,1,R,7,R,97,R,139,R,0,R,75,R,6,R,3,R,2,R,5,R,150,R,124,R,51,R,0
136358,12,R,556,R,316,R,240,R,0,R,12,R,144,R,167,R,0,R,210,R,14,R,9,R,0,R,0,R,227,R,243,R,86,R,0
136400,2,R,136,R,69,R,67,R,1,R,1,R,7,R,33,R,0,R,83,R,5,R,4,R,2,R,1,R,66,R,56,R,13,R,0
136400,3,R,1241,R,476,R,765,R,2,R,50,R,53,R,268,R,1,R,746,R,45,R,63,R,13,R,32,R,915,R,230,R,64,R,0
136400,5,R,189,R,46,R,143,R,0,R,7,R,14,R,41,R,0,R,108,R,10,R,7,R,2,R,0,R,82,R,77,R,30,R,0
136400,11,R,33,R,5,R,28,R,0,R,0,R,1,R,8,R,0,R,19,R,3,R,2,R,0,R,0,R,15,R,14,R,4,R,0
136400,12,R,216,R,133,R,83,R,0,R,3,R,10,R,39,R,0,R,137,R,8,R,19,R,0,R,1,R,122,R,66,R,27,R,0
136473,2,R,176,R,47,R,129,R,1,R,4,R,41,R,16,R,0,R,97,R,11,R,0,R,6,R,0,R,85,R,63,R,28,R,0
136473,3,R,1298,R,423,R,875,R,8,R,30,R,176,R,125,R,3,R,833,R,100,R,0,R,23,R,58,R,699,R,428,R,113,R,0
136473,5,R,239,R,83,R,156,R,2,R,8,R,29,R,19,R,0,R,165,R,16,R,0,R,0,R,0,R,61,R,125,R,53,R,0
136473,11,R,110,R,2,R,108,R,0,R,2,R,31,R,16,R,1,R,52,R,7,R,0,R,1,R,2,R,53,R,47,R,8,R,0
136473,12,R,258,R,113,R,145,R,6,R,8,R,63,R,21,R,1,R,139,R,19,R,0,R,1,R,0,R,114,R,78,R,66,R,0
136491,2,R,286,R,190,R,96,R,0,R,10,R,44,R,68,R,1,R,156,R,6,R,0,R,1,R,3,R,156,R,93,R,34,R,0
136491,11,R,142,R,7,R,135,R,1,R,2,R,37,R,32,R,1,R,66,R,3,R,0,R,0,R,0,R,22,R,71,R,49,R,0
136491,12,R,96,R,74,R,22,R,0,R,8,R,10,R,17,R,0,R,55,R,3,R,0,R,3,R,1,R,56,R,27,R,12,R,0
136516,2,R,30,R,12,R,18,R,0,R,0,R,4,R,9,R,0,R,15,R,1,R,1,R,0,R,0,R,13,R,12,R,5,R,0
136516,3,R,1293,R,454,R,839,R,4,R,51,R,170,R,345,R,3,R,642,R,44,R,14,R,20,R,231,R,727,R,259,R,76,R,0
136516,5,R,377,R,116,R,261,R,0,R,8,R,46,R,83,R,3,R,214,R,19,R,2,R,2,R,0,R,149,R,175,R,53,R,0
136516,11,R,32,R,8,R,24,R,1,R,0,R,6,R,6,R,1,R,17,R,0,R,1,R,0,R,0,R,2,R,21,R,9,R,0
136516,12,R,209,R,124,R,85,R,1,R,4,R,39,R,62,R,0,R,93,R,8,R,2,R,0,R,8,R,92,R,81,R,28,R,0
136659,2,R,88,R,65,R,23,R,0,R,0,R,6,R,3,R,0,R,75,R,4,R,0,R,0,R,2,R,59,R,21,R,6,R,0
136659,12,R,35,R,34,R,1,R,0,R,1,R,0,R,2,R,1,R,31,R,0,R,0,R,0,R,1,R,28,R,4,R,2,R,0
136701,7,R,31,R,30,R,1,R,0,R,2,R,0,R,9,R,0,R,14,R,2,R,0,R,4,R,0,R,3,R,19,R,9,R,0
136765,2,R,161,R,84,R,77,R,7,R,2,R,17,R,71,R,0,R,54,R,6,R,0,R,4,R,6,R,127,R,20,R,8,R,0
136765,11,R,70,R,0,R,70,R,0,R,0,R,15,R,35,R,0,R,20,R,0,R,0,R,0,R,0,R,36,R,26,R,8,R,0
136765,12,R,44,R,29,R,15,R,0,R,0,R,10,R,20,R,0,R,14,R,0,R,0,R,0,R,2,R,25,R,14,R,3,R,0
136774,5,R,374,R,107,R,267,R,3,R,35,R,18,R,53,R,1,R,170,R,15,R,6,R,73,Z,0,R,321,R,50,R,3,Z,0
136826,2,R,129,R,57,R,72,R,0,R,2,R,35,R,78,R,0,R,13,R,1,R,0,R,0,R,0,R,69,R,49,R,11,R,0
136826,11,R,59,R,0,R,59,R,0,R,1,R,11,R,37,R,0,R,5,R,0,R,0,R,5,R,0,R,30,R,19,R,10,R,0
136826,12,R,80,R,71,R,9,R,1,R,1,R,8,R,61,R,0,R,6,R,1,R,0,R,2,R,0,R,47,R,19,R,14,R,0
136950,5,R,629,R,239,R,390,R,1,R,22,R,42,R,99,R,1,R,352,R,24,R,9,R,79,R,0,R,553,R,60,R,16,R,0
136950,7,R,202,R,93,R,109,R,1,R,8,R,16,R,44,R,0,R,113,R,5,R,4,R,11,R,0,R,87,R,100,R,15,R,0
136950,9,R,8,R,6,R,2,R,0,R,0,R,0,R,1,R,0,R,6,R,0,R,1,R,0,R,0,R,0,R,0,R,8,R,0
137023,2,R,229,R,83,R,146,R,1,R,1,R,31,R,18,R,0,R,170,R,6,R,0,R,2,R,8,R,145,R,52,R,24,R,0
137023,11,R,57,R,1,R,56,R,0,R,1,R,3,R,3,R,0,R,49,R,1,R,0,R,0,R,2,R,32,R,13,R,10,R,0
137023,12,R,162,R,146,R,16,R,0,R,2,R,8,R,12,R,0,R,138,R,1,R,0,R,1,R,2,R,116,R,41,R,3,R,0
137032,3,R,187,R,92,R,95,R,0,R,4,R,59,R,24,R,0,R,57,R,5,R,36,R,2,Z,0,R,35,R,113,R,39,Z,0
137032,5,R,1287,R,507,R,780,R,5,R,22,R,290,R,214,R,0,R,493,R,19,R,167,R,77,Z,0,R,446,R,549,R,292,Z,0
137032,7,R,1028,R,365,R,663,R,2,R,26,R,255,R,133,R,1,R,378,R,27,R,106,R,100,Z,0,R,60,R,576,R,392,Z,0
137032,9,R,68,R,28,R,40,R,2,R,3,R,17,R,7,R,0,R,29,R,3,R,7,Z,0,Z,0,Z,0,R,22,R,46,Z,0
137032,10,R,32,R,23,R,9,Z,0,R,0,R,4,R,4,R,0,R,20,R,0,R,4,R,0,R,0,R,0,R,8,R,24,Z,0
137032,11,R,7,R,7,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,7,Z,0
137078,2,R,159,R,65,R,94,R,0,R,7,R,19,R,28,R,1,R,91,R,5,R,7,R,1,R,0,R,41,R,85,R,33,R,0
137078,3,R,3664,R,1371,R,2293,R,12,R,222,R,355,R,616,R,11,R,2172,R,148,R,89,R,39,R,299,R,1838,R,1155,R,372,R,0
137078,5,R,1059,R,357,R,702,R,5,R,48,R,112,R,165,R,2,R,673,R,30,R,16,R,8,R,1,R,224,R,598,R,236,R,0
137078,11,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
137078,12,R,1029,R,572,R,457,R,2,R,37,R,127,R,175,R,2,R,629,R,36,R,18,R,3,R,0,R,351,R,501,R,177,R,0
137087,2,R,262,R,131,R,131,R,0,R,8,R,78,R,41,R,0,R,128,R,5,R,0,R,2,R,1,R,133,R,84,R,44,R,0
137087,11,R,107,R,26,R,81,R,0,R,2,R,48,R,15,R,0,R,40,R,1,R,0,R,1,R,0,R,49,R,38,R,20,R,0
137087,12,R,201,R,130,R,71,R,0,R,4,R,74,R,28,R,1,R,84,R,9,R,0,R,1,R,43,R,63,R,72,R,23,R,0
137096,2,R,174,R,106,R,68,R,0,R,3,R,27,R,18,R,0,R,113,R,8,R,4,R,1,R,0,R,73,R,82,R,19,R,0
137096,3,R,2215,R,1020,R,1195,R,2,R,94,R,162,R,532,R,3,R,1209,R,85,R,54,R,74,R,10,R,1770,R,361,R,74,R,0
137096,5,R,294,R,107,R,187,R,1,R,13,R,30,R,41,R,0,R,185,R,12,R,6,R,6,R,0,R,87,R,158,R,49,R,0
137096,11,R,39,R,4,R,35,R,0,R,1,R,8,R,9,R,0,R,16,R,3,R,0,R,2,R,0,R,23,R,11,R,5,R,0
137096,12,R,198,R,147,R,51,R,0,R,10,R,26,R,21,R,0,R,124,R,12,R,3,R,2,R,1,R,94,R,88,R,15,R,0
137120,2,R,292,R,161,R,131,R,0,R,4,R,28,R,79,R,0,R,172,R,8,R,0,R,1,R,47,R,176,R,48,R,21,R,0
137120,11,R,126,R,19,R,107,R,0,R,0,R,19,R,28,R,1,R,64,R,9,R,0,R,5,R,44,R,32,R,27,R,23,R,0
137120,12,R,184,R,155,R,29,R,1,R,2,R,13,R,30,R,0,R,127,R,11,R,0,R,0,R,8,R,99,R,62,R,15,R,0
137209,2,R,230,R,138,R,92,R,1,R,9,R,24,R,76,R,1,R,108,R,4,R,5,R,2,R,0,R,89,R,101,R,40,R,0
137209,3,R,2399,R,989,R,1410,R,1,R,115,R,305,R,712,R,4,R,1072,R,98,R,45,R,47,R,70,R,1568,R,590,R,171,R,0
137209,5,R,477,R,191,R,286,R,1,R,17,R,74,R,114,R,1,R,236,R,15,R,13,R,6,R,0,R,121,R,272,R,84,R,0
137209,11,R,59,R,13,R,46,R,1,R,0,R,18,R,10,R,0,R,28,R,2,R,0,R,0,R,0,R,2,R,35,R,22,R,0
137209,12,R,1701,R,845,R,856,R,4,R,63,R,204,R,537,R,3,R,746,R,73,R,29,R,42,R,21,R,930,R,567,R,183,R,0
137245,2,R,557,R,274,R,283,R,3,R,10,R,281,R,148,R,0,R,88,R,10,R,0,R,17,R,72,R,266,R,155,R,64,R,0
137245,11,R,304,R,21,R,283,R,2,R,2,R,163,R,71,R,0,R,41,R,7,R,0,R,18,R,0,R,107,R,126,R,71,R,0
137245,12,R,271,R,190,R,81,R,0,R,5,R,179,R,42,R,1,R,28,R,5,R,0,R,11,R,26,R,62,R,117,R,66,R,0
137272,5,R,10,R,10,R,0,R,0,R,0,R,0,R,5,R,0,R,3,R,0,R,0,R,2,R,0,R,9,R,1,R,0,R,0
137272,7,R,7,R,6,R,1,R,0,R,1,R,1,R,2,R,0,R,2,R,0,R,0,R,1,R,0,R,0,R,7,R,0,R,0
137281,2,R,42,R,16,R,26,R,0,R,4,R,4,R,7,R,0,R,26,R,1,R,0,R,0,R,0,R,21,R,15,R,6,R,0
137281,3,R,827,R,274,R,553,R,1,R,24,R,54,R,127,R,1,R,543,R,49,R,27,R,1,R,103,R,515,R,162,R,47,R,0
137281,5,R,122,R,38,R,84,R,1,R,2,R,15,R,10,R,0,R,89,R,4,R,1,R,0,R,0,R,30,R,66,R,26,R,0
