UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
153861,5,R,194,R,42,R,152,R,1,R,5,R,10,R,10,R,1,R,59,R,4,R,99,R,5,R,0,R,51,R,117,R,26,R,0
153861,7,R,640,R,413,R,227,R,1,R,24,R,54,R,24,R,1,R,111,R,5,R,14,R,406,R,0,R,10,R,496,R,133,R,1
153861,9,R,8,R,5,R,3,Z,0,R,1,R,1,Z,0,R,1,R,2,R,2,Z,0,R,1,R,0,R,0,R,0,R,8,R,0
153922,2,R,96,R,57,R,39,R,1,R,3,R,3,R,20,Z,0,R,68,R,1,Z,0,Z,0,R,3,R,73,R,18,R,2,Z,0
153922,3,R,198,R,85,R,113,R,4,R,9,R,11,R,48,Z,0,R,102,R,2,R,3,R,19,Z,0,R,152,R,32,R,14,Z,0
153922,11,R,21,R,21,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,Z,0,Z,0,Z,0,Z,0,R,18,R,3,Z,0,Z,0
153922,12,R,75,R,65,R,10,Z,0,R,4,R,2,R,13,Z,0,R,56,Z,0,Z,0,Z,0,R,10,R,59,R,5,R,1,Z,0
153977,2,R,35,R,24,R,11,R,0,R,2,R,0,R,2,R,1,R,29,R,0,R,1,R,0,R,0,R,9,R,21,R,5,Z,0
153977,3,R,89,R,6,R,83,R,0,R,3,R,4,R,8,R,1,R,71,R,1,R,1,R,0,R,0,R,21,R,51,R,17,R,0
153977,5,R,292,R,43,R,249,R,3,R,27,R,38,R,37,R,0,R,178,R,2,R,7,R,0,R,0,R,135,R,134,R,23,R,0
153977,12,R,83,R,2,R,81,R,0,R,1,R,8,R,14,R,2,R,56,R,0,R,2,R,0,R,0,R,24,R,30,R,29,R,0
154004,5,R,258,R,114,R,144,R,1,R,5,R,11,R,18,R,1,R,167,R,12,R,19,R,24,R,0,R,219,R,29,R,10,R,0
154004,7,R,276,R,47,R,229,R,1,R,2,R,3,R,9,R,0,R,258,R,2,R,1,R,0,R,0,R,5,R,198,R,73,R,0
154004,9,R,7,R,1,R,6,R,2,Z,0,Z,0,R,2,Z,0,R,3,Z,0,Z,0,R,0,R,0,R,0,R,4,R,3,R,0
154013,5,R,310,R,100,R,210,Z,0,R,7,R,12,R,5,Z,0,R,228,R,34,R,9,R,15,R,0,R,184,R,92,R,34,Z,0
154013,7,R,113,R,32,R,81,Z,0,R,1,R,5,Z,0,Z,0,R,85,R,16,R,3,R,3,R,0,R,3,R,73,R,36,R,1
154013,9,R,8,R,1,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,6,Z,0
154022,3,R,163,R,8,R,155,R,0,R,3,R,70,R,20,R,6,R,55,R,7,R,2,R,0,R,0,R,18,R,110,R,35,R,0
154022,5,R,5237,R,2074,R,3163,R,34,R,147,R,1343,R,1036,R,49,R,2266,R,216,R,137,R,9,R,0,R,202,R,3145,R,1890,R,0
154022,7,R,2490,R,845,R,1645,R,15,R,162,R,698,R,448,R,14,R,1022,R,81,R,44,R,6,R,0,R,26,R,1330,R,1134,R,0
154022,9,R,39,R,16,R,23,R,0,R,1,R,10,R,4,R,0,R,20,R,3,R,1,R,0,R,0,R,0,R,6,R,33,R,0
154059,2,R,57,R,22,R,35,R,0,R,1,R,2,R,7,R,0,R,46,R,1,R,0,R,0,R,0,R,41,R,10,R,6,R,0
154059,3,R,434,R,197,R,237,R,0,R,3,R,8,R,31,R,1,R,363,R,15,R,0,R,13,R,3,R,370,R,50,R,11,R,0
154059,11,R,206,R,54,R,152,R,0,R,2,R,8,R,26,R,0,R,162,R,6,R,0,R,2,R,67,R,117,R,17,R,5,R,0
154059,12,R,69,R,50,R,19,R,0,R,0,R,2,R,11,R,0,R,55,R,1,R,0,R,0,R,14,R,48,R,5,R,2,R,0
154095,5,R,1909,R,662,R,1247,R,4,R,20,R,50,R,113,R,0,R,1640,R,37,R,26,R,19,R,0,R,1611,R,236,R,62,R,0
154095,7,R,356,R,92,R,264,R,0,R,4,R,9,R,19,R,0,R,293,R,7,R,5,R,19,R,0,R,110,R,183,R,63,R,0
154095,9,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,3,R,3,R,0
154101,5,R,246,R,115,R,131,Z,0,R,4,R,5,R,12,R,0,R,209,R,5,R,1,R,10,R,0,R,213,R,24,R,9,R,0
154101,7,R,177,R,29,R,148,R,1,R,1,R,1,Z,0,Z,0,R,165,Z,0,R,9,Z,0,R,0,R,3,R,120,R,52,R,2
154101,10,R,152,R,25,R,127,Z,0,R,2,R,2,R,1,Z,0,R,143,Z,0,R,4,Z,0,Z,0,R,2,R,84,R,66,Z,0
154101,12,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,2,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,1,R,0
154110,2,R,179,R,69,R,110,Z,0,Z,0,R,8,R,5,Z,0,R,163,R,1,R,2,Z,0,Z,0,R,123,R,45,R,11,Z,0
154110,3,R,408,R,135,R,273,Z,0,R,5,R,8,R,16,R,1,R,363,R,6,R,9,Z,0,R,6,R,286,R,87,R,29,R,0
154110,11,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,R,2,R,2,R,1,Z,0
154110,12,R,77,R,17,R,60,R,1,Z,0,R,4,R,3,Z,0,R,69,Z,0,Z,0,Z,0,Z,0,R,58,R,16,R,3,Z,0
154129,2,R,180,R,112,R,68,R,1,R,2,R,9,R,16,Z,0,R,149,R,1,R,2,Z,0,Z,0,R,143,R,31,R,6,Z,0
154129,3,R,206,R,112,R,94,Z,0,Z,0,R,17,R,6,Z,0,R,181,R,2,Z,0,Z,0,Z,0,R,152,R,41,R,13,Z,0
154129,11,R,41,R,15,R,26,Z,0,Z,0,Z,0,R,1,Z,0,R,39,R,1,Z,0,Z,0,Z,0,R,20,R,13,R,8,Z,0
154156,7,R,139,R,41,R,98,R,1,R,9,R,2,R,9,R,0,R,112,R,3,R,1,R,2,R,0,R,13,R,115,R,11,R,0
154156,9,R,312,R,169,R,143,R,0,R,51,R,6,R,15,R,0,R,224,R,12,R,4,R,0,R,0,R,1,R,310,R,1,R,0
154174,5,R,65,R,35,R,30,R,0,R,3,R,2,R,5,R,0,R,53,R,2,R,0,R,0,R,0,R,23,R,40,R,2,R,0
154174,9,R,596,R,353,R,243,R,6,R,57,R,26,R,75,R,4,R,420,R,6,R,1,R,1,R,0,R,52,R,531,R,13,R,0
154208,2,R,43,R,0,R,43,R,0,R,0,R,1,R,1,R,0,R,40,R,1,R,0,R,0,R,0,R,40,R,3,R,0,R,0
154208,12,R,78,R,1,R,77,R,0,R,2,R,1,R,9,R,0,R,62,R,1,R,2,R,1,R,0,R,56,R,21,R,1,R,0
154235,5,R,547,R,205,R,342,R,1,R,11,R,16,R,54,R,1,R,423,R,20,R,14,R,7,R,0,R,445,R,83,R,19,R,0
154235,7,R,207,R,62,R,145,R,1,R,4,R,19,R,15,R,0,R,146,R,9,R,9,R,4,R,0,R,83,R,99,R,25,R,0
154235,9,R,70,R,13,R,57,R,0,R,2,R,4,R,1,R,0,R,61,R,2,R,0,R,0,R,0,R,28,R,39,R,3,R,0
154235,10,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,2,R,1,R,0,R,0
154262,2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0
154262,3,R,62,R,7,R,55,R,1,Z,0,R,4,R,17,Z,0,R,36,R,3,R,1,Z,0,Z,0,R,45,R,14,R,3,Z,0
154262,5,R,27,R,1,R,26,R,1,Z,0,Z,0,R,3,Z,0,R,23,Z,0,Z,0,Z,0,Z,0,R,4,R,15,R,8,Z,0
154332,2,R,13,R,0,R,13,R,0,R,0,R,6,R,2,R,0,R,4,R,1,R,0,R,0,R,0,R,3,R,8,R,2,Z,0
154332,12,R,91,R,1,R,90,R,0,R,3,R,18,R,20,R,0,R,43,R,6,R,1,R,0,R,0,R,50,R,37,R,4,R,0
154350,5,R,239,R,108,R,131,R,0,R,3,R,4,R,16,R,0,R,194,R,12,R,4,R,6,R,0,R,205,R,21,R,13,R,0
154350,7,R,10,R,6,R,4,Z,0,Z,0,R,1,R,1,Z,0,R,6,Z,0,R,1,R,1,R,0,R,0,R,8,R,2,R,0
154350,10,R,5,R,2,R,3,Z,0,Z,0,R,1,Z,0,Z,0,R,4,Z,0,Z,0,Z,0,R,0,R,1,R,2,R,2,R,0
154378,2,R,149,R,57,R,92,R,1,R,1,R,3,R,7,Z,0,R,95,R,5,R,37,Z,0,Z,0,R,81,R,43,R,25,Z,0
154378,3,R,379,R,161,R,218,R,8,R,7,R,10,R,27,Z,0,R,199,R,10,R,92,R,26,R,1,R,264,R,77,R,37,Z,0
154378,11,R,265,R,50,R,215,R,5,R,3,R,18,R,12,Z,0,R,194,R,22,R,11,Z,0,R,92,R,104,R,54,R,15,Z,0
154378,12,R,115,R,53,R,62,R,4,Z,0,R,3,R,3,Z,0,R,82,R,5,R,18,Z,0,R,6,R,60,R,26,R,23,Z,0
154396,2,R,94,R,53,R,41,R,2,R,0,R,4,R,3,R,0,R,81,R,2,R,0,R,2,R,1,R,70,R,21,R,2,R,0
154396,3,R,260,R,109,R,151,R,0,R,0,R,9,R,15,Z,0,R,213,R,10,R,0,R,13,R,0,R,208,R,38,R,14,R,0
154396,12,R,131,R,94,R,37,R,2,R,0,R,1,R,6,R,0,R,117,R,1,R,2,R,2,R,68,R,50,R,11,R,2,R,0
154448,2,R,56,R,1,R,55,R,1,R,1,R,3,R,7,R,0,R,42,R,2,R,0,R,0,R,1,R,47,R,6,R,2,R,0
154448,12,R,55,R,3,R,52,R,0,R,1,R,5,R,10,R,0,R,36,R,3,R,0,R,0,R,0,R,39,R,12,R,4,R,0
154457,2,R,26,R,0,R,26,R,1,R,1,R,1,R,7,R,0,R,15,R,1,R,0,R,0,R,0,R,19,R,5,R,2,R,0
154466,2,R,13,R,1,R,12,R,0,R,0,R,1,R,2,R,0,R,9,R,1,R,0,R,0,R,0,R,9,R,4,R,0,R,0
154493,3,R,78,R,45,R,33,R,0,R,4,R,16,R,9,R,0,R,43,R,3,R,3,R,0,R,0,R,16,R,47,R,15,R,0
154493,5,R,590,R,218,R,372,R,1,R,9,R,82,R,39,R,1,R,402,R,17,R,11,R,28,R,0,R,174,R,259,R,157,R,0
154493,7,R,211,R,68,R,143,R,0,R,1,R,39,R,9,R,1,R,154,R,5,R,1,R,1,R,0,R,17,R,130,R,64,R,0
154493,10,R,4,R,2,R,2,Z,0,Z,0,R,1,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,R,0,R,0,R,1,R,3,R,0
154493,12,R,4,R,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,Z,0,R,0,R,2,R,1,R,1,R,0
154518,3,R,130,R,60,R,70,R,1,R,3,R,11,R,1,R,0,R,75,R,5,R,34,R,0,R,0,R,5,R,73,R,52,R,0
154518,5,R,588,R,386,R,202,R,3,R,12,R,65,R,21,R,3,R,307,R,13,R,157,R,7,R,0,R,117,R,302,R,169,R,0
154518,7,R,196,R,113,R,83,R,0,R,5,R,23,R,4,R,0,R,117,R,3,R,44,R,0,R,0,R,1,R,92,R,103,R,0
154518,12,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,3,R,1,R,0
154527,5,R,276,R,125,R,151,R,0,R,0,R,8,R,13,R,1,R,231,R,6,R,0,R,17,R,0,R,271,R,5,R,0,R,0
154527,7,R,8,R,1,R,7,R,1,Z,0,Z,0,Z,0,Z,0,R,7,Z,0,Z,0,Z,0,R,0,R,1,R,4,R,3,Z,0
154536,7,R,42,R,12,R,30,R,0,R,0,R,2,R,0,R,0,R,38,R,1,R,0,R,1,R,0,R,0,R,15,R,27,R,0
154545,2,R,23,R,13,R,10,R,0,R,0,R,9,R,2,R,0,R,11,R,1,R,0,R,0,R,0,R,7,R,15,R,1,R,0
154572,2,R,408,R,149,R,259,R,2,R,7,R,18,R,98,R,1,R,217,R,17,R,4,R,44,R,1,R,208,R,161,R,38,R,0
154572,3,R,391,R,166,R,225,R,6,R,11,R,10,R,72,R,0,R,236,R,13,R,12,R,31,R,2,R,218,R,129,R,42,R,0
154572,11,R,621,R,152,R,469,R,8,R,17,R,32,R,134,R,1,R,321,R,17,R,5,R,86,R,249,R,247,R,94,R,31,R,0
154572,12,R,257,R,171,R,86,R,4,R,4,R,8,R,70,R,0,R,130,R,13,R,13,R,15,R,6,R,165,R,60,R,26,R,0
154590,5,R,298,R,131,R,167,R,1,R,1,R,38,R,24,R,0,R,187,R,11,R,16,R,20,R,0,R,210,R,73,R,15,R,0
154590,7,R,35,R,20,R,15,R,0,R,0,R,1,R,4,R,0,R,17,R,2,R,1,R,10,R,0,R,12,R,22,R,1,Z,0
154642,2,R,9,R,8,R,1,R,1,R,0,R,0,R,2,R,0,R,5,R,1,R,0,R,0,R,1,R,5,R,3,R,0,R,0
154642,3,R,226,R,99,R,127,R,2,R,7,R,10,R,30,R,0,R,146,R,2,R,3,R,26,R,1,R,174,R,43,R,8,R,0
154642,11,R,69,R,11,R,58,R,1,R,0,R,1,R,6,R,0,R,58,R,2,R,1,R,0,R,24,R,40,R,2,R,1,R,2
154642,12,R,25,R,2,R,23,R,0,R,2,R,1,R,8,R,0,R,13,R,1,R,0,R,0,R,0,R,11,R,12,R,2,R,0
154688,3,R,5,R,2,R,3,R,0,R,0,R,3,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,3,Z,0
154688,5,R,235,R,87,R,148,R,5,R,4,R,17,R,26,R,1,R,157,R,9,R,14,R,2,R,0,R,172,R,41,R,22,Z,0
154688,7,R,140,R,61,R,79,R,0,R,3,R,13,R,5,R,1,R,105,R,5,R,8,R,0,R,0,R,17,R,77,R,46,Z,0
154688,9,R,36,R,10,R,26,R,0,R,1,R,4,R,1,R,0,R,28,R,2,R,0,R,0,R,0,R,0,R,16,R,20,Z,0
154688,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
154697,2,R,46,R,11,R,35,R,0,R,1,R,3,R,4,R,1,R,33,R,0,R,4,R,0,R,0,R,21,R,20,R,5,R,0
154697,3,R,587,R,240,R,347,R,12,R,18,R,84,R,71,R,5,R,356,R,24,R,16,R,1,R,0,R,324,R,211,R,52,R,0
154697,11,R,214,R,57,R,157,R,5,R,1,R,5,R,32,R,0,R,159,R,1,R,11,R,0,R,6,R,122,R,61,R,25,R,0
154697,12,R,94,R,64,R,30,R,3,R,2,R,16,R,10,R,1,R,54,R,1,R,7,R,0,R,0,R,23,R,40,R,31,Z,0
154712,5,R,468,R,219,R,249,R,2,R,5,R,6,R,54,R,2,R,371,R,1,R,26,R,1,R,0,R,436,R,32,R,0,R,0
154712,7,R,27,R,16,R,11,Z,0,R,1,Z,0,R,1,Z,0,R,20,Z,0,R,3,R,2,R,0,R,11,R,16,Z,0,Z,0
154721,5,R,94,R,49,R,45,R,1,R,1,R,17,R,17,R,0,R,48,R,3,R,0,R,7,R,0,R,74,R,20,Z,0,Z,0
154749,5,R,87,R,40,R,47,R,3,R,5,R,7,R,10,R,2,R,51,R,0,R,0,R,9,R,0,R,85,R,2,R,0,R,0
154800,2,R,135,R,36,R,99,R,3,R,3,R,5,R,16,Z,0,R,90,Z,0,R,12,R,6,R,5,R,62,R,54,R,14,R,0
154800,3,R,1010,R,346,R,664,R,6,R,51,R,83,R,149,R,2,R,607,Z,0,R,79,R,33,R,7,R,597,R,336,R,70,R,0
154800,11,R,148,R,19,R,129,Z,0,Z,0,R,18,R,19,Z,0,R,94,Z,0,R,8,R,9,R,36,R,70,R,28,R,14,R,0
154800,12,R,44,R,20,R,24,R,1,Z,0,R,2,R,5,Z,0,R,29,Z,0,R,7,Z,0,R,1,R,22,R,14,R,7,R,0
154855,3,R,20,R,12,R,8,Z,0,Z,0,R,4,R,2,Z,0,R,11,R,1,Z,0,R,2,R,0,R,15,R,3,R,2,Z,0
154855,5,R,87,R,38,R,49,R,2,Z,0,R,4,R,16,Z,0,R,46,R,9,R,5,R,5,R,0,R,47,R,24,R,16,Z,0
154855,7,R,12,R,7,R,5,Z,0,Z,0,R,2,R,4,Z,0,R,5,Z,0,Z,0,R,1,R,0,R,3,R,5,R,4,Z,0
154907,2,R,35,R,28,R,7,R,0,R,0,R,1,R,4,R,0,R,28,R,0,R,1,R,1,R,0,R,30,R,5,R,0,R,0
154907,3,R,236,R,92,R,144,R,1,R,1,R,15,R,16,R,1,R,144,R,15,R,14,R,29,R,0,R,189,R,31,R,16,R,0
154907,11,R,241,R,15,R,226,R,1,R,8,R,23,R,31,R,2,R,139,R,14,R,19,R,4,R,145,R,56,R,27,R,12,R,1
154907,12,R,61,R,44,R,17,R,0,R,0,R,0,R,6,R,0,R,45,R,4,R,5,R,1,R,8,R,46,R,3,R,4,R,0
154925,2,R,64,R,55,R,9,R,3,Z,0,R,0,R,6,R,0,R,46,R,6,R,3,R,0,R,5,R,51,R,8,R,0,R,0
154925,3,R,190,R,108,R,82,R,12,R,0,R,36,R,14,R,0,R,81,R,20,R,7,R,20,R,1,R,164,R,18,R,7,R,0
154925,11,R,99,R,27,R,72,R,2,R,0,R,8,R,11,R,0,R,66,R,6,R,6,R,0,R,23,R,43,R,20,R,13,R,0
154925,12,R,7,R,2,R,5,R,1,R,0,R,1,R,1,R,0,R,4,R,0,R,0,R,0,R,0,R,6,R,1,R,0,R,0
154934,2,R,104,R,75,R,29,R,3,R,2,Z,0,R,6,Z,0,R,46,R,5,R,42,Z,0,R,3,R,28,R,34,R,39,Z,0
154934,3,R,255,R,87,R,168,R,3,R,2,R,5,R,5,R,1,R,181,R,17,R,6,R,35,Z,0,R,182,R,50,R,23,Z,0
154934,11,R,86,R,33,R,53,Z,0,Z,0,R,1,R,2,R,1,R,62,R,3,R,17,Z,0,R,12,R,40,R,22,R,12,R,0
154934,12,R,113,R,34,R,79,R,2,Z,0,R,2,R,2,Z,0,R,75,R,9,R,23,Z,0,Z,0,R,36,R,54,R,23,Z,0
154952,2,R,225,R,111,R,114,R,2,R,1,R,11,R,30,R,0,R,158,R,16,R,1,R,6,R,14,R,142,R,48,R,21,R,0
154952,3,R,341,R,140,R,201,R,7,R,4,R,16,R,28,R,1,R,223,R,23,R,2,R,37,R,3,R,234,R,69,R,35,R,0
154952,11,R,178,R,17,R,161,R,3,R,4,R,4,R,32,Z,0,R,118,R,13,R,3,R,1,R,94,R,50,R,27,R,7,R,0
154952,12,R,210,R,151,R,59,R,5,R,2,R,7,R,22,Z,0,R,155,R,11,R,5,R,3,R,21,R,86,R,66,R,37,R,0
154998,2,R,48,R,27,R,21,Z,0,R,1,Z,0,R,31,Z,0,R,15,Z,0,R,1,Z,0,R,34,R,10,R,3,R,1,Z,0
154998,3,R,206,R,109,R,97,Z,0,R,4,R,30,R,89,Z,0,R,65,R,5,R,2,R,11,R,58,R,121,R,24,R,3,Z,0
154998,11,R,279,R,128,R,151,Z,0,Z,0,R,4,R,199,Z,0,R,69,R,3,R,4,Z,0,R,143,R,62,R,58,R,15,R,1
154998,12,R,52,R,29,R,23,Z,0,Z,0,Z,0,R,30,Z,0,R,21,R,1,Z,0,Z,0,R,35,R,13,R,3,R,1,Z,0
155007,2,R,56,R,6,R,50,R,0,R,1,R,31,R,8,R,0,R,13,R,3,R,0,R,0,R,0,R,11,R,28,R,17,R,0
155007,3,R,60,R,16,R,44,R,0,R,5,R,19,R,26,R,0,R,8,R,2,R,0,R,0,R,0,R,28,R,22,R,10,R,0
155007,5,R,9,R,7,R,2,R,0,R,0,R,3,R,4,R,0,R,0,R,2,R,0,R,0,R,0,R,5,R,3,R,1,R,0
155025,5,R,635,R,225,R,410,R,3,R,6,R,26,R,34,R,1,R,454,R,64,R,16,R,31,R,0,R,529,R,93,R,13,R,0
155025,7,R,1131,R,334,R,797,R,4,R,18,R,53,R,13,R,1,R,786,R,44,R,128,R,84,R,0,R,165,R,683,R,281,R,2
155025,10,R,49,R,5,R,44,R,0,R,1,R,0,R,0,R,0,R,43,R,1,R,2,R,2,R,0,R,9,R,19,R,21,R,0
155052,2,R,180,R,115,R,65,R,1,R,0,R,2,R,42,R,0,R,128,R,7,R,0,R,0,R,26,R,132,R,17,R,5,R,0
155052,3,R,99,R,47,R,52,R,0,R,0,R,1,R,28,R,0,R,66,R,4,R,0,R,0,R,1,R,68,R,24,R,6,R,0
155052,11,R,116,R,13,R,103,R,0,R,3,R,2,R,49,R,0,R,58,R,4,R,0,R,0,R,66,R,36,R,10,R,4,R,0
155052,12,R,28,R,13,R,15,R,0,R,1,R,0,R,6,R,0,R,21,R,0,R,0,R,0,R,11,R,14,R,2,R,1,R,0
155061,3,R,78,R,19,R,59,R,0,R,2,R,1,R,10,R,0,R,59,R,1,R,4,R,1,R,0,R,48,R,22,R,8,R,0
155061,5,R,2215,R,798,R,1417,R,9,R,41,R,36,R,141,R,1,R,1115,R,18,R,840,R,14,R,0,R,1490,R,524,R,201,R,0
155061,7,R,772,R,221,R,551,R,2,R,8,R,29,R,30,R,2,R,602,R,13,R,75,R,11,R,0,R,80,R,437,R,255,R,0
155061,9,R,20,R,2,R,18,R,0,R,1,R,2,R,2,R,0,R,14,R,0,R,1,R,0,R,0,R,0,R,6,R,14,R,0
155061,10,R,37,R,15,R,22,R,0,R,0,R,2,R,1,R,0,R,31,R,2,R,1,R,0,R,0,R,2,R,20,R,15,R,0
155070,3,R,10,R,5,R,5,R,0,R,1,R,1,R,1,R,0,R,7,R,0,R,0,R,0,R,0,R,5,R,0,R,5,R,0
155070,5,R,35,R,18,R,17,R,0,R,0,R,9,R,4,R,0,R,18,R,3,R,0,R,1,R,0,R,16,R,16,R,3,R,0
155070,7,R,10,R,9,R,1,R,1,R,0,R,5,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,2,R,2,R,6,R,0
155089,5,R,208,R,91,R,117,R,1,R,2,R,24,R,34,R,1,R,113,R,21,R,6,R,6,R,0,R,138,R,43,R,27,R,0
155089,7,R,189,R,53,R,136,R,2,R,0,R,14,R,15,R,0,R,139,R,9,R,4,R,6,R,0,R,23,R,89,R,77,R,0
155098,2,R,49,R,23,R,26,R,0,R,1,R,2,R,7,R,0,R,38,R,1,R,0,R,0,R,3,R,40,R,4,R,2,R,0
155098,3,R,191,R,85,R,106,R,5,R,2,R,17,R,20,R,0,R,135,R,11,R,0,R,1,R,0,R,165,R,18,R,8,R,0
155098,11,R,143,R,10,R,133,R,1,R,1,R,2,R,14,R,1,R,110,R,14,R,0,R,0,R,65,R,56,R,18,R,4,R,0
155098,12,R,84,R,68,R,16,R,0,R,1,R,1,R,8,R,0,R,72,R,2,R,0,R,0,R,9,R,62,R,11,R,2,R,0
155104,2,R,116,R,54,R,62,R,1,R,3,R,3,R,65,Z,0,R,40,R,2,R,1,R,1,Z,0,R,78,R,23,R,15,Z,0
155104,3,R,336,R,147,R,189,Z,0,R,4,R,26,R,155,Z,0,R,101,R,16,R,10,R,24,Z,0,R,288,R,37,R,11,Z,0
155104,11,R,202,R,21,R,181,Z,0,R,5,R,7,R,134,Z,0,R,46,R,5,R,5,Z,0,R,46,R,111,R,36,R,9,Z,0
155104,12,R,105,R,75,R,30,Z,0,R,2,R,4,R,46,Z,0,R,43,R,5,R,3,R,2,R,1,R,84,R,11,R,9,Z,0
155140,3,R,99,R,41,R,58,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,76,R,16,R,7,R,0
155140,5,R,59,R,18,R,41,R,59,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,30,R,26,R,3,R,0
155140,12,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
155159,2,R,42,Z,0,R,42,R,1,Z,0,Z,0,R,8,Z,0,R,32,R,1,Z,0,Z,0,Z,0,R,37,R,3,R,2,Z,0
155159,12,R,16,R,0,R,16,Z,0,Z,0,Z,0,R,5,Z,0,R,10,R,1,Z,0,Z,0,Z,0,R,15,Z,0,R,1,Z,0
155177,3,R,49,R,30,R,19,Z,0,R,1,R,4,R,3,Z,0,R,21,R,2,R,1,R,17,R,0,R,46,R,2,R,1,R,0
155177,5,R,46,R,8,R,38,Z,0,R,1,R,1,R,8,Z,0,R,29,R,2,R,1,R,4,Z,0,R,29,R,14,R,3,Z,0
155186,2,R,111,R,69,R,42,R,2,R,2,R,18,R,1,R,0,R,78,R,5,R,5,R,0,R,0,R,90,R,21,R,0,R,0
155186,3,R,211,R,85,R,126,R,4,R,2,R,29,R,2,R,0,R,149,R,16,R,9,R,0,R,0,R,141,R,56,R,14,R,0
155186,11,R,226,R,11,R,215,R,3,R,2,R,10,R,1,R,1,R,195,R,9,R,5,R,0,R,0,R,156,R,59,R,11,R,0
155195,2,R,234,R,91,R,143,R,1,R,1,R,5,R,30,R,1,R,153,R,5,R,38,R,0,R,11,R,135,R,48,R,40,R,0
155195,3,R,806,R,326,R,480,R,1,R,3,R,60,R,92,R,2,R,512,R,25,R,92,R,19,R,1,R,560,R,176,R,69,R,0
155195,11,R,447,R,138,R,309,R,2,R,6,R,12,R,72,R,0,R,265,R,26,R,64,R,0,R,157,R,188,R,54,R,48,R,0
155195,12,R,210,R,157,R,53,R,1,R,3,R,3,R,14,R,1,R,160,R,5,R,23,R,0,R,42,R,118,R,41,R,9,R,0
155201,2,R,7,R,1,R,6,R,0,R,0,R,0,R,1,R,0,R,4,R,2,R,0,R,0,R,0,R,4,R,2,R,1,R,0
155201,3,R,100,R,53,R,47,R,1,R,0,R,31,R,10,R,2,R,32,R,13,R,4,R,7,R,1,R,86,R,12,R,1,R,0
155201,11,R,67,R,5,R,62,R,1,R,0,R,1,R,8,R,0,R,43,R,1,R,12,R,1,R,32,R,27,R,4,R,4,R,0
155201,12,R,24,R,17,R,7,R,0,R,0,R,0,R,4,R,1,R,17,R,2,R,0,R,0,R,5,R,10,R,7,R,2,R,0
155210,2,R,383,R,180,R,203,R,2,R,16,R,21,R,40,R,4,R,246,R,23,R,19,R,12,R,2,R,176,R,145,R,60,R,0
155210,3,R,1781,R,771,R,1010,R,16,R,83,R,94,R,202,R,12,R,1143,R,84,R,92,R,55,R,4,R,1082,R,570,R,125,R,0
155210,11,R,544,R,93,R,451,R,7,R,35,R,31,R,69,R,2,R,318,R,29,R,34,R,19,R,150,R,296,R,69,R,29,R,0
155210,12,R,479,R,294,R,185,R,4,R,14,R,25,R,56,R,1,R,294,R,18,R,59,R,8,R,4,R,270,R,155,R,50,R,0
155283,2,R,57,R,7,R,50,Z,0,R,1,R,14,R,5,Z,0,R,12,Z,0,R,25,Z,0,Z,0,R,16,R,34,R,7,Z,0
