UNITID,AWLEVELC,CSTOTLT,YEAR
446349,2,9,2024
446385,3,15,2024
446385,5,28,2024
446516,2,11,2024
446525,2,498,2024
446525,3,203,2024
446525,5,13,2024
446552,2,775,2024
446552,3,290,2024
446561,2,97,2024
446561,3,280,2024
446561,5,79,2024
446561,7,92,2024
446598,2,12,2024
446604,5,476,2024
446640,5,100,2024
446640,7,732,2024
446640,9,9,2024
446640,10,5,2024
446774,2,281,2024
446774,3,386,2024
447014,2,58,2024
447014,3,27,2024
447014,12,38,2024
447023,2,1030,2024
447023,11,191,2024
447023,12,573,2024
447050,2,35,2024
447050,5,29,2024
447050,7,865,2024
447050,10,15,2024
447148,2,91,2024
447148,12,4,2024
447166,2,23,2024
447175,2,31,2024
447263,3,506,2024
447263,5,387,2024
447263,7,23,2024
447351,2,441,2024
447351,3,53,2024
447421,5,52,2024
447449,2,16,2024
447449,12,1,2024
447467,2,134,2024
447467,12,5,2024
447582,2,122,2024
447582,3,143,2024
447582,12,9,2024
447591,2,466,2024
447591,3,23,2024
447591,11,3,2024
447607,2,1090,2024
447616,2,834,2024
447689,3,5,2024
447689,5,1185,2024
447698,7,19,2024
447698,9,19,2024
447704,2,20,2024
447704,12,97,2024
447713,2,9,2024
447713,3,54,2024
447713,5,50,2024
447722,2,41,2024
447731,2,26,2024
447731,12,81,2024
447759,2,20,2024
447759,3,55,2024
447759,12,35,2024
447768,2,615,2024
447768,3,302,2024
447768,12,149,2024
447777,2,100,2024
447777,3,173,2024
447777,12,14,2024
447795,2,3,2024
447795,12,44,2024
447801,7,18,2024
447810,2,181,2024
447847,2,28,2024
447847,3,10,2024
447847,12,23,2024
447865,2,12,2024
447883,2,68,2024
447883,12,209,2024
447892,2,22,2024
447892,11,19,2024
447892,12,27,2024
447908,2,20,2024
447908,11,17,2024
447908,12,26,2024
447917,12,37,2024
447935,2,23,2024
447935,3,83,2024
447953,3,6,2024
447953,5,66,2024
447953,7,52,2024
447962,2,35,2024
447962,11,5,2024
447962,12,28,2024
447980,2,21,2024
447999,2,89,2024
447999,3,18,2024
448026,2,51,2024
448026,12,91,2024
448071,2,51,2024
448071,12,98,2024
448123,2,55,2024
448196,2,82,2024
448196,11,56,2024
448220,2,71,2024
448220,12,39,2024
448239,5,59,2024
448248,2,643,2024
448248,11,898,2024
448248,12,718,2024
448257,2,1,2024
448257,12,43,2024
448275,12,24,2024
448372,3,108,2024
448424,2,35,2024
448424,12,38,2024
448433,2,188,2024
448433,3,394,2024
448594,2,34,2024
448594,3,618,2024
448594,12,600,2024
448600,2,24,2024
448600,3,45,2024
448646,2,90,2024
448646,12,24,2024
448673,2,39,2024
448673,3,825,2024
448673,12,33,2024
448691,7,25,2024
448691,10,31,2024
448770,2,131,2024
448798,2,22,2024
448798,12,48,2024
448859,3,56,2024
448895,2,144,2024
448895,12,291,2024
449038,3,81,2024
449038,5,147,2024
449038,7,57,2024
449038,10,2,2024
449038,12,1,2024
449074,2,161,2024
449074,3,54,2024
449074,12,138,2024
449083,2,10,2024
449083,3,23,2024
449083,12,457,2024
449092,3,20,2024
449092,12,230,2024
449135,2,28,2024
449135,3,17,2024
449135,5,3,2024
449135,7,1,2024
449250,2,294,2024
449250,3,100,2024
449250,11,19,2024
449311,2,34,2024
449311,11,35,2024
449311,12,54,2024
449320,2,544,2024
449339,3,3371,2024
449339,5,8023,2024
449339,7,3637,2024
449339,9,3,2024
449339,10,330,2024
449339,12,500,2024
449348,2,2,2024
449348,3,6,2024
449348,5,2,2024
449348,7,1,2024
449348,9,5,2024
449357,2,39,2024
449384,2,22,2024
449384,5,56,2024
449393,2,55,2024
449393,11,2,2024
449393,12,26,2024
449445,12,36,2024
449454,12,50,2024
449463,2,87,2024
449463,12,59,2024
449472,2,25,2024
449472,12,58,2024
449481,7,12,2024
449490,2,3,2024
449490,11,9,2024
449490,12,17,2024
449506,3,50,2024
449524,2,36,2024
449524,3,87,2024
449533,12,49,2024
449603,2,84,2024
449612,3,50,2024
449658,5,15,2024
449676,2,160,2024
449685,2,196,2024
449685,11,167,2024
449685,12,48,2024
449700,2,512,2024
449728,2,11,2024
449728,3,86,2024
449764,2,30,2024
449764,5,37,2024
449764,7,4,2024
449773,12,126,2024
449782,2,5,2024
449782,12,13,2024
449807,2,31,2024
449807,12,31,2024
449816,2,31,2024
449816,11,296,2024
449816,12,198,2024
449834,7,6,2024
449834,9,1,2024
449861,2,47,2024
449861,3,18,2024
449861,12,33,2024
449870,5,13,2024
449870,7,17,2024
449870,9,8,2024
449870,10,1,2024
449889,5,108,2024
449889,7,4925,2024
449889,9,286,2024
449889,10,723,2024
449898,3,47,2024
449898,5,88,2024
449898,7,138,2024
449898,9,5,2024
449904,2,36,2024
449904,12,111,2024
449922,9,38,2024
449959,2,62,2024
449968,2,148,2024
449968,11,1,2024
449968,12,95,2024
449977,2,109,2024
449977,12,3,2024
449986,2,100,2024
449986,12,57,2024
449995,2,62,2024
450058,2,128,2024
450058,3,113,2024
450067,2,133,2024
450067,3,19,2024
450128,2,122,2024
450128,3,16,2024
450128,12,83,2024
450298,3,17,2024
450298,5,30,2024
450298,7,13,2024
450304,7,22,2024
450304,9,2,2024
450377,3,53,2024
450377,5,118,2024
450377,7,34,2024
450377,10,2,2024
450377,12,1,2024
450395,2,64,2024
450395,12,55,2024
450401,2,147,2024
450401,3,12,2024
450401,12,154,2024
450571,2,8,2024
450571,3,66,2024
450571,5,20,2024
450599,2,28,2024
450605,2,33,2024
450605,12,1,2024
450614,2,51,2024
450614,12,3,2024
450632,12,88,2024
450641,2,153,2024
450641,12,53,2024
450650,2,56,2024
450650,12,125,2024
450696,2,231,2024
450696,3,35,2024
450711,2,54,2024
450720,2,93,2024
450720,12,451,2024
450933,3,1826,2024
450933,5,3579,2024
450933,7,2156,2024
450933,9,32,2024
450933,10,46,2024
450933,12,131,2024
450951,2,127,2024
450960,2,235,2024
450960,3,18,2024
450960,11,215,2024
450988,2,41,2024
450988,12,145,2024
451042,2,2,2024
451042,12,17,2024
451051,12,107,2024
451079,7,21,2024
451079,10,15,2024
451097,2,40,2024
451097,11,34,2024
451097,12,38,2024
451103,3,120,2024
451103,5,122,2024
451103,7,569,2024
451103,9,7,2024
451103,10,129,2024
451149,2,306,2024
451149,12,474,2024
451158,2,337,2024
451158,12,282,2024
451167,2,84,2024
451167,11,14,2024
451167,12,39,2024
451194,12,38,2024
451228,2,1016,2024
451228,3,37,2024
451228,12,17,2024
451237,2,129,2024
451255,2,52,2024
451255,12,6,2024
451282,2,53,2024
451282,12,122,2024
451291,12,16,2024
451307,2,4,2024
451307,12,35,2024
451316,2,33,2024
451316,11,4,2024
451316,12,2,2024
451334,2,123,2024
451334,12,55,2024
451343,2,24,2024
451343,12,21,2024
451352,2,61,2024
451352,3,19,2024
451352,12,39,2024
451370,5,18,2024
451398,5,33,2024
451404,5,81,2024
451413,2,211,2024
451468,2,166,2024
451468,12,189,2024
451477,2,506,2024
451477,3,44,2024
451477,12,653,2024
451495,2,113,2024
451501,2,328,2024
451510,9,226,2024
451529,2,9,2024
451529,12,11,2024
451547,2,16,2024
451556,2,26,2024
451556,3,551,2024
451556,5,54,2024
451565,2,79,2024
451565,12,57,2024
451574,2,101,2024
451574,12,35,2024
451583,2,382,2024
451583,11,506,2024
451583,12,206,2024
451626,2,35,2024
451626,12,15,2024
451714,2,107,2024
451714,12,127,2024
451750,2,60,2024
451750,3,235,2024
451750,5,36,2024
451857,2,6,2024
451857,12,29,2024
451866,2,44,2024
451866,3,23,2024
451866,5,2,2024
451866,12,110,2024
451918,2,40,2024
451918,12,68,2024
451927,5,66,2024
452009,2,33,2024
452072,2,34,2024
452081,2,453,2024
452081,3,370,2024
452106,2,12,2024
452124,2,89,2024
452124,3,65,2024
452373,2,69,2024
452373,3,80,2024
452771,11,34,2024
452780,11,23,2024
452887,2,69,2024
452948,3,116,2024
452948,5,49,2024
453163,3,130,2024
453163,5,298,2024
453163,7,95,2024
453163,10,13,2024
453163,12,3,2024
453215,3,23,2024
453215,5,101,2024
453215,7,28,2024
453215,10,3,2024
453215,12,1,2024
453297,2,7,2024
453297,12,5,2024
453756,2,94,2024
453756,12,15,2024
453792,2,63,2024
453792,3,48,2024
454227,5,7835,2024
454227,7,4809,2024
454227,9,588,2024
454227,10,347,2024
454236,5,183,2024
454245,5,225,2024
454537,2,33,2024
454537,12,21,2024
454546,2,80,2024
454546,12,110,2024
454555,2,53,2024
454555,12,99,2024
454582,5,134,2024
454582,7,276,2024
454582,10,7,2024
454607,2,234,2024
454607,12,11,2024
454652,2,53,2024
454652,12,2,2024
454689,5,1,2024
454689,7,37,2024
454689,9,49,2024
454698,12,240,2024
454722,2,20,2024
454722,11,1,2024
454722,12,5,2024
454759,2,24,2024
454768,2,88,2024
454768,12,73,2024
454777,2,77,2024
454777,12,107,2024
454786,3,75,2024
454786,5,36,2024
454795,2,63,2024
454795,12,76,2024
454801,2,110,2024
454810,2,1615,2024
454810,3,1799,2024
454810,12,42,2024
454829,3,11,2024
454829,5,1320,2024
454829,7,606,2024
454829,9,360,2024
454838,7,12,2024
454856,3,60,2024
454856,5,402,2024
454856,7,29,2024
454865,2,133,2024
454865,3,356,2024
454865,5,1,2024
454865,11,92,2024
454865,12,20,2024
454874,2,22,2024
454874,11,19,2024
454874,12,41,2024
454917,2,168,2024
454917,11,132,2024
454917,12,317,2024
454926,2,96,2024
454926,12,9,2024
454935,2,41,2024
454944,2,96,2024
454944,12,100,2024
454953,12,49,2024
454962,2,7,2024
454962,12,34,2024
454971,2,71,2024
454971,12,77,2024
454980,2,40,2024
454980,12,66,2024
454999,2,37,2024
454999,12,59,2024
455008,2,33,2024
455008,12,76,2024
455026,2,19,2024
455026,11,4,2024
455026,12,20,2024
455062,2,13,2024
455062,12,39,2024
455071,12,64,2024
455080,2,110,2024
455080,12,163,2024
455099,7,19,2024
455105,2,30,2024
455105,12,40,2024
455114,2,200,2024
455114,3,965,2024
455114,12,176,2024
455141,2,59,2024
455141,12,93,2024
455178,7,16,2024
455178,9,31,2024
455178,10,6,2024
455187,2,107,2024
455187,12,170,2024
455196,2,331,2024
455196,3,632,2024
455202,2,88,2024
455202,11,127,2024
455202,12,82,2024
455211,2,73,2024
455211,12,220,2024
455220,2,121,2024
455220,12,61,2024
455257,5,93,2024
455275,2,73,2024
455275,11,2,2024
455275,12,147,2024
455284,2,121,2024
455327,12,21,2024
455336,2,16,2024
455336,3,70,2024
455354,2,100,2024
455354,12,146,2024
455381,2,67,2024
455406,7,31,2024
455406,9,144,2024
455433,7,45,2024
455433,9,59,2024
455460,2,124,2024
455479,2,143,2024
455479,3,71,2024
455479,12,11,2024
455488,2,175,2024
455512,2,224,2024
455512,3,397,2024
455512,12,209,2024
455628,2,172,2024
455628,3,8,2024
455664,5,81,2024
455664,7,504,2024
455664,9,210,2024
455664,10,216,2024
455707,2,38,2024
455725,2,135,2024
455725,12,404,2024
455734,2,100,2024
455734,11,50,2024
455761,2,159,2024
455761,12,228,2024
455770,5,27,2024
455798,2,25,2024
455798,12,92,2024
455804,7,31,2024
455804,9,2,2024
455804,10,5,2024
455813,7,9,2024
455813,9,5,2024
455813,10,2,2024
455831,2,96,2024
455831,11,260,2024
455859,2,95,2024
455859,12,158,2024
455868,2,154,2024
455868,3,22,2024
455868,11,13,2024
455877,2,40,2024
455877,12,57,2024
455886,2,64,2024
455886,12,99,2024
455895,2,94,2024
455895,12,244,2024
455901,2,82,2024
455910,12,51,2024
455929,2,55,2024
455965,2,102,2024
455974,12,221,2024
455983,2,9,2024
455983,3,46,2024
455983,12,76,2024
455992,7,125,2024
456001,2,89,2024
456001,12,2,2024
456029,2,85,2024
456029,12,6,2024
456038,2,78,2024
456038,3,37,2024
456038,11,131,2024
456038,12,149,2024
456065,2,71,2024
456074,2,74,2024
456135,2,29,2024
456153,2,7,2024
456153,3,34,2024
456205,2,71,2024
456205,3,10,2024
456214,2,246,2024
456214,3,5,2024
456214,12,93,2024
456287,2,44,2024
456287,12,64,2024
456454,2,58,2024
456454,3,75,2024
456481,5,8,2024
456481,7,10,2024
456490,5,17,2024
456490,7,3,2024
456506,2,80,2024
456515,2,33,2024
456542,3,29,2024
456542,7,80,2024
456542,9,115,2024
456551,2,38,2024
456551,12,21,2024
456579,2,80,2024
456579,3,19,2024
456579,11,111,2024
456588,2,22,2024
456588,12,13,2024
456597,2,96,2024
456597,12,149,2024
456621,3,8,2024
456621,5,27,2024
456621,7,2,2024
456621,10,1,2024
456825,2,56,2024
456825,12,76,2024
456852,2,310,2024
456852,3,17,2024
456922,2,175,2024
456922,11,31,2024
456922,12,6,2024
456931,2,244,2024
456931,11,13,2024
456959,5,154,2024
456968,2,282,2024
456968,12,105,2024
456977,12,136,2024
457031,2,53,2024
457077,2,127,2024
457077,12,208,2024
457086,2,130,2024
457086,5,2,2024
457101,2,74,2024
457101,3,94,2024
457110,2,48,2024
457110,3,183,2024
457129,5,327,2024
457192,2,18,2024
457192,12,1,2024
457208,2,67,2024
457226,2,3,2024
457226,3,3,2024
457226,5,4,2024
457226,7,1,2024
457226,12,2,2024
457253,2,8,2024
457253,12,89,2024
457271,7,13,2024
457299,2,151,2024
457299,5,24,2024
457299,7,4,2024
457299,11,10,2024
457314,2,71,2024
457314,11,44,2024
457323,2,231,2024
457323,12,46,2024
457332,2,24,2024
457332,12,1,2024
457341,2,78,2024
457341,11,57,2024
457350,2,11,2024
457378,2,62,2024
457378,11,9,2024
457378,12,17,2024
457387,2,157,2024
457387,11,11,2024
457387,12,35,2024
457396,2,44,2024
457396,11,7,2024
457396,12,34,2024
457402,3,2,2024
457402,5,4,2024
457402,7,5,2024
457411,2,130,2024
457420,2,99,2024
457420,12,77,2024
457439,2,59,2024
457439,12,28,2024
457448,2,37,2024
457466,2,17,2024
457475,2,75,2024
457475,12,1,2024
457484,3,8,2024
457484,5,4,2024
457484,7,7,2024
457484,11,4,2024
457493,2,27,2024
457493,12,19,2024
457527,2,32,2024
457527,3,37,2024
457536,2,68,2024
457536,3,161,2024
457536,11,15,2024
457536,12,45,2024
457545,2,38,2024
457563,2,96,2024
457563,12,119,2024
457572,2,55,2024
457572,12,58,2024
457581,2,150,2024
457581,12,2,2024
457606,2,10,2024
457606,12,80,2024
457615,2,17,2024
457624,2,21,2024
457633,2,42,2024
457633,12,199,2024
457642,2,10,2024
457642,12,41,2024
457679,2,7,2024
457679,12,5,2024
457697,3,20,2024
457697,5,21,2024
457697,7,7,2024
457697,10,6,2024
457697,12,22,2024
457749,2,58,2024
457749,11,12,2024
457749,12,70,2024
457767,2,49,2024
457767,12,72,2024
457776,2,32,2024
457776,12,56,2024
457785,2,38,2024
457785,12,65,2024
457794,2,68,2024
457794,12,65,2024
457800,2,178,2024
457819,12,575,2024
457837,2,29,2024
457837,11,47,2024
457837,12,66,2024
457855,2,38,2024
457855,12,25,2024
457873,2,31,2024
457873,11,233,2024
457916,2,22,2024
457916,12,86,2024
457925,2,7,2024
457943,2,15,2024
457943,11,15,2024
457943,12,1,2024
457952,2,51,2024
457952,12,62,2024
457989,2,18,2024
458007,2,14,2024
458007,12,18,2024
458043,2,31,2024
458043,12,52,2024
458061,2,21,2024
458061,12,23,2024
458070,2,60,2024
458070,12,200,2024
458098,2,62,2024
458098,12,72,2024
458104,2,56,2024
458104,12,120,2024
458113,2,5,2024
458113,3,6,2024
458113,5,8,2024
458113,12,30,2024
458122,12,38,2024
458131,2,57,2024
458131,12,98,2024
458140,2,17,2024
458140,3,30,2024
458168,2,35,2024
458168,12,29,2024
458210,5,1203,2024
458210,7,749,2024
458210,9,14,2024
458210,10,80,2024
458229,5,925,2024
458274,2,70,2024
458405,2,52,2024
458405,3,10,2024
458405,11,57,2024
458423,12,78,2024
458441,2,92,2024
458441,3,34,2024
458681,2,83,2024
458681,3,19,2024
458803,2,45,2024
458803,12,73,2024
458812,2,26,2024
458812,12,74,2024
458821,2,20,2024
458821,12,1,2024
458830,2,91,2024
458830,12,8,2024
458858,2,46,2024
458858,12,43,2024
458867,2,67,2024
458867,12,6,2024
458885,3,14,2024
458885,5,30,2024
458885,7,9,2024
458919,3,211,2024
458919,5,547,2024
458919,7,168,2024
458919,10,11,2024
458919,12,4,2024
458955,3,28,2024
458955,5,49,2024
458955,7,15,2024
458955,10,3,2024
458964,3,80,2024
458964,5,195,2024
458964,7,65,2024
458964,10,4,2024
458964,12,2,2024
458973,3,117,2024
458973,5,229,2024
458973,7,44,2024
458973,10,5,2024
458973,12,2,2024
459019,2,24,2024
459046,2,26,2024
459055,2,34,2024
459064,2,30,2024
459116,2,35,2024
459116,12,55,2024
459170,2,119,2024
459170,12,201,2024
459198,2,184,2024
459204,2,1099,2024
459204,3,417,2024
459204,5,355,2024
459204,12,710,2024
459213,2,909,2024
459213,3,598,2024
459213,5,78,2024
459213,11,1,2024
459231,2,105,2024
459231,12,110,2024
459259,3,14,2024
459259,5,39,2024
459259,7,49,2024
459268,3,16,2024
459268,5,47,2024
459268,7,17,2024
459277,2,135,2024
459277,12,134,2024
459286,2,46,2024
459286,12,53,2024
459295,2,11,2024
459295,12,48,2024
459301,2,33,2024
459301,11,3,2024
459301,12,2,2024
459329,2,166,2024
459329,12,45,2024
459347,2,36,2024
459347,11,99,2024
459374,12,156,2024
459392,2,72,2024
459392,12,77,2024
459408,2,35,2024
459426,2,140,2024
459426,11,17,2024
459426,12,41,2024
459514,2,26,2024
459514,3,12,2024
459523,2,28,2024
459523,12,22,2024
459532,2,13,2024
459532,12,43,2024
459541,2,13,2024
459550,2,65,2024
459550,12,41,2024
459578,2,41,2024
459727,3,10,2024
459727,5,105,2024
459727,7,670,2024
459727,9,60,2024
459736,7,170,2024
459736,9,185,2024
459736,10,8,2024
459745,7,64,2024
459745,9,78,2024
459745,10,4,2024
459824,5,14,2024
459824,7,175,2024
459824,9,247,2024
459824,10,2,2024
459842,2,51,2024
459842,3,27,2024
459842,5,125,2024
459851,2,64,2024
459851,3,24,2024
459851,5,64,2024
459851,7,3,2024
459949,5,1249,2024
459949,7,283,2024
459958,2,220,2024
459958,3,8,2024
459967,2,223,2024
459967,3,4,2024
459967,12,252,2024
459985,2,194,2024
459985,3,7,2024
459985,12,152,2024
459994,2,1,2024
459994,3,543,2024
459994,5,696,2024
459994,7,825,2024
459994,10,162,2024
459994,12,6,2024
460011,2,70,2024
460011,12,73,2024
460020,2,213,2024
460020,3,36,2024
460093,2,27,2024
460109,2,69,2024
460118,2,65,2024
460127,2,55,2024
460136,2,276,2024
460136,3,189,2024
460136,12,250,2024
460145,2,108,2024
460145,12,18,2024
460172,2,341,2024
460172,11,17,2024
460181,2,11,2024
460181,3,161,2024
460181,12,269,2024
460190,3,82,2024
460190,11,47,2024
460190,12,179,2024
460206,3,168,2024
460206,12,247,2024
460349,3,13,2024
460349,5,303,2024
460349,7,209,2024
460349,9,8,2024
460349,10,4,2024
460349,12,66,2024
460394,2,253,2024
460394,3,797,2024
460394,11,10,2024
460394,12,441,2024
460464,2,108,2024
460464,3,918,2024
460464,12,160,2024
460482,2,105,2024
460482,12,59,2024
460534,2,66,2024
460534,12,195,2024
460543,2,347,2024
460543,3,630,2024
460677,2,115,2024
460677,3,24,2024
460701,2,34,2024
460701,12,116,2024
460756,2,100,2024
460756,3,31,2024
460756,11,17,2024
460765,2,21,2024
460808,12,15,2024
460817,2,51,2024
460817,3,9,2024
460817,11,95,2024
460826,2,87,2024
460826,3,72,2024
460826,11,65,2024
460835,2,70,2024
460835,3,18,2024
460835,11,81,2024
460862,2,42,2024
460862,12,51,2024
460871,5,217,2024
460914,2,138,2024
460914,12,281,2024
460932,2,86,2024
460969,2,72,2024
460969,11,57,2024
460969,12,89,2024
460978,2,112,2024
460978,12,119,2024
460987,2,84,2024
460987,12,3,2024
460996,2,91,2024
461014,2,280,2024
461014,3,177,2024
461023,3,40,2024
461023,5,57,2024
461023,7,18,2024
461023,12,45,2024
461032,3,15,2024
461032,5,16,2024
461032,7,9,2024
461032,12,11,2024
461087,2,1140,2024
461111,2,13,2024
461111,12,1,2024
461120,7,8,2024
461120,9,9,2024
461139,7,20,2024
461148,2,271,2024
461148,3,25,2024
461148,5,220,2024
461148,7,152,2024
461175,2,13,2024
461175,12,85,2024
461193,2,103,2024
461218,2,254,2024
461218,3,210,2024
461218,11,40,2024
461245,2,14,2024
461245,11,27,2024
461245,12,26,2024
461254,2,16,2024
461254,3,7,2024
461263,3,45,2024
461263,5,32,2024
461272,2,30,2024
461272,12,59,2024
461281,2,7,2024
461281,3,4,2024
461281,5,7,2024
461281,7,3,2024
461281,11,5,2024
461281,12,7,2024
461306,2,4,2024
461306,11,7,2024
461315,2,13,2024
461315,3,10,2024
461324,3,26,2024
461324,12,494,2024
461333,12,21,2024
461342,2,89,2024
461342,12,23,2024
461379,12,8,2024
461388,2,25,2024
461412,12,98,2024
461421,2,104,2024
461430,2,128,2024
461430,12,264,2024
461485,7,50,2024
461485,9,6,2024
461494,2,110,2024
461500,2,17,2024
461500,12,15,2024
461528,2,8,2024
461528,3,5,2024
461528,5,20,2024
461528,7,15,2024
461528,10,1,2024
461537,2,10,2024
461555,2,37,2024
461555,12,53,2024
461573,2,61,2024
461582,12,113,2024
461607,2,45,2024
461607,12,50,2024
461625,2,22,2024
461652,2,37,2024
461652,12,52,2024
461689,2,129,2024
461689,3,20,2024
461689,12,74,2024
461704,2,52,2024
461704,11,48,2024
461704,12,64,2024
461713,12,45,2024
461722,2,36,2024
461740,2,17,2024
461759,3,9,2024
461759,5,19,2024
461768,2,33,2024
461768,12,234,2024
461786,2,16,2024
461795,5,58,2024
461795,7,172,2024
461810,2,6,2024
461810,12,38,2024
461829,2,33,2024
461829,12,87,2024
461838,11,95,2024
461838,12,250,2024
461847,5,4,2024
461856,2,153,2024
461856,3,9,2024
461865,2,23,2024
461865,3,11,2024
461865,11,79,2024
461874,2,36,2024
461874,12,45,2024
461883,3,3,2024
461883,5,5,2024
461883,7,25,2024
461892,2,79,2024
461892,12,27,2024
461908,2,23,2024
461908,12,21,2024
461917,2,111,2024
461926,2,98,2024
461926,12,53,2024
461944,2,34,2024
461944,12,22,2024
461953,3,15,2024
461962,11,21,2024
461962,12,159,2024
461999,2,30,2024
461999,12,107,2024
462008,2,120,2024
462008,12,32,2024
462017,2,31,2024
462017,12,48,2024
462035,2,18,2024
462035,11,38,2024
462035,12,294,2024
462044,7,7,2024
462044,9,16,2024
462053,2,44,2024
462053,11,4,2024
462062,2,19,2024
462062,12,125,2024
462071,2,76,2024
462071,12,2,2024
462336,2,26,2024
462336,12,60,2024
462354,5,82,2024
464226,5,131,2024
464226,7,26,2024
466921,5,113,2024
466930,5,674,2024
467094,2,56,2024
467094,12,124,2024
467863,2,122,2024
467863,12,79,2024
467872,2,86,2024
467872,12,119,2024
467906,2,52,2024
467906,12,68,2024
468246,2,53,2024
468246,11,65,2024
468246,12,26,2024
468255,2,9,2024
468255,11,3,2024
468255,12,17,2024
468769,2,131,2024
468769,12,61,2024
468848,2,639,2024
468893,2,66,2024
468893,12,99,2024
468909,2,838,2024
468963,2,95,2024
468963,12,428,2024
469416,2,39,2024
469416,3,30,2024
469416,5,24,2024
469610,12,11,2024
469629,2,102,2024
469629,3,1,2024
469911,2,96,2024
469911,12,35,2024
470038,2,1155,2024
470047,2,16,2024
470047,3,8,2024
470296,2,9,2024
470393,2,26,2024
470393,12,65,2024
474863,2,20,2024
474863,3,81,2024
474863,5,182,2024
474863,7,97,2024
474915,2,110,2024
474915,12,201,2024
474924,2,116,2024
474924,12,8,2024
475015,2,70,2024
475015,12,85,2024
475024,2,186,2024
475033,7,816,2024
475033,12,8,2024
475060,2,43,2024
475060,3,18,2024
475121,3,152,2024
475121,5,499,2024
475121,7,776,2024
475121,9,60,2024
475176,2,435,2024
475176,3,84,2024
475200,5,57,2024
475200,12,1,2024
475228,9,17,2024
475273,5,80,2024
475273,7,60,2024
475282,2,42,2024
475325,2,14,2024
475325,12,124,2024
475398,2,2,2024
475398,3,2,2024
475398,5,9,2024
475398,7,16,2024
475398,10,2,2024
475398,12,2,2024
475404,12,175,2024
475422,3,35,2024
475431,11,67,2024
475431,12,52,2024
475468,2,29,2024
475468,12,222,2024
475486,2,111,2024
475486,12,18,2024
475495,7,176,2024
475495,9,288,2024
475495,10,51,2024
475547,2,71,2024
475556,2,42,2024
475565,3,126,2024
475574,2,11,2024
475574,12,4,2024
475608,3,1,2024
475608,5,14,2024
475608,7,14,2024
475653,2,12,2024
475653,12,2,2024
475662,2,24,2024
475662,12,38,2024
475705,2,18,2024
475714,2,76,2024
475714,3,37,2024
475714,12,199,2024
475723,2,124,2024
475723,11,204,2024
475723,12,77,2024
475732,5,436,2024
475741,5,64,2024
475839,3,23,2024
475839,5,8,2024
475839,12,41,2024
476063,2,120,2024
476063,12,254,2024
476179,2,54,2024
476230,2,16,2024
476355,2,16,2024
476489,2,35,2024
476498,2,287,2024
476498,12,89,2024
476540,2,16,2024
476540,12,80,2024
476559,2,33,2024
476559,12,78,2024
476568,2,22,2024
476595,2,35,2024
476601,5,27,2024
476610,12,39,2024
476629,2,92,2024
476683,2,140,2024
476683,3,5,2024
476683,11,3,2024
476683,12,4,2024
476692,5,9,2024
476708,2,64,2024
476717,5,80,2024
476726,2,363,2024
476726,3,128,2024
476726,11,87,2024
476726,12,131,2024
476735,2,16,2024
476753,2,75,2024
476753,12,125,2024
476780,12,94,2024
476799,2,123,2024
476799,12,61,2024
476805,2,17,2024
476814,2,415,2024
476841,2,83,2024
476841,12,50,2024
476850,2,67,2024
476869,2,26,2024
476869,12,77,2024
476878,2,10,2024
476878,11,32,2024
476878,12,133,2024
476887,2,335,2024
476887,12,102,2024
476896,2,85,2024
476896,12,1,2024
476902,2,62,2024
476902,12,4,2024
476939,2,426,2024
476939,3,107,2024
476939,11,158,2024
476939,12,127,2024
476975,5,1657,2024
476975,7,1111,2024
476975,10,135,2024
476975,12,213,2024
476984,2,145,2024
476993,2,225,2024
477002,2,22,2024
477002,12,52,2024
477039,5,299,2024
477039,7,250,2024
477039,9,4,2024
477039,10,44,2024
477233,3,33,2024
478582,2,48,2024
478582,12,6,2024
478591,2,80,2024
478591,12,69,2024
478616,2,42,2024
478616,12,1,2024
478917,2,30,2024
478917,12,12,2024
478953,2,144,2024
478953,12,27,2024
479062,2,138,2024
479424,2,130,2024
479424,12,88,2024
479956,2,69,2024
479956,3,180,2024
479956,5,1530,2024
479956,7,1747,2024
479956,9,17,2024
479956,10,749,2024
479956,12,218,2024
479965,2,83,2024
479965,12,21,2024
479974,2,35,2024
479974,12,38,2024
479992,2,2,2024
479992,11,18,2024
479992,12,2,2024
480000,2,36,2024
480019,11,944,2024
480019,12,277,2024
480037,2,1608,2024
480037,3,31,2024
480037,12,161,2024
480073,3,22,2024
480073,5,46,2024
480073,7,6,2024
480091,2,1085,2024
480091,3,996,2024
480091,5,159,2024
480125,2,133,2024
480125,12,195,2024
480161,12,17,2024
480198,3,2,2024
480198,5,49,2024
480198,7,51,2024
480204,3,203,2024
480204,5,21,2024
480310,2,30,2024
480471,2,693,2024
480523,2,61,2024
480532,2,22,2024
480550,2,52,2024
480569,3,41,2024
480569,5,138,2024
480569,7,225,2024
480657,3,135,2024
480657,5,25,2024
480727,2,32,2024
480781,3,9,2024
480781,5,14,2024
480781,7,40,2024
480781,9,6,2024
480790,7,97,2024
480790,9,260,2024
480824,2,399,2024
480824,3,19,2024
480833,2,593,2024
480833,3,66,2024
480842,2,9,2024
480842,12,8,2024
480851,2,52,2024
480851,3,16,2024
480851,12,11,2024
480879,2,14,2024
480879,12,23,2024
480888,2,292,2024
480903,11,119,2024
480903,12,503,2024
480921,2,54,2024
480921,12,3,2024
480967,3,31,2024
480967,12,5,2024
